21.11.2021|World Wrestling Entertainment|Battle Royal: |<a href="?id=2&amp;nr=21239&amp;name=Omos">Omos</a> defeats <a href="?id=2&amp;nr=801&amp;name=AJ+Styles">AJ Styles</a> and <a href="?id=2&amp;nr=10195&amp;name=Angel+++">Angel</a> and <a href="?id=2&amp;nr=12894&amp;name=Angelo+Dawkins">Angelo Dawkins</a> and <a href="?id=2&amp;nr=11207&amp;name=Apollo+Crews">Apollo Crews</a> and <a href="?id=2&amp;nr=11151&amp;name=Cedric+Alexander">Cedric Alexander</a> and <a href="?id=2&amp;nr=257&amp;name=Cesaro">Cesaro</a> and <a href="?id=2&amp;nr=15197&amp;name=Chad+Gable">Chad Gable</a> and <a href="?id=2&amp;nr=17984&amp;name=Commander+Azeez">Commander Azeez</a> and <a href="?id=2&amp;nr=2515&amp;name=Dolph+Ziggler">Dolph Ziggler</a> and <a href="?id=2&amp;nr=2921&amp;name=Drew+Gulak">Drew Gulak</a> and <a href="?id=2&amp;nr=2725&amp;name=Erik">Erik</a> and <a href="?id=2&amp;nr=14606&amp;name=Humberto">Humberto</a> and <a href="?id=2&amp;nr=4657&amp;name=Ivar">Ivar</a> and <a href="?id=2&amp;nr=6171&amp;name=Jinder+Mahal">Jinder Mahal</a> and <a href="?id=2&amp;nr=19588&amp;name=Mansoor">Mansoor</a> and <a href="?id=2&amp;nr=17720&amp;name=Montez+Ford">Montez Ford</a> and <a href="?id=2&amp;nr=17854&amp;name=Otis">Otis</a> and <a href="?id=2&amp;nr=200&amp;name=R-Truth">R-Truth</a> and <a href="?id=2&amp;nr=3827&amp;name=Ricochet">Ricochet</a> and <a href="?id=2&amp;nr=880&amp;name=Robert+Roode">Robert Roode</a> and <a href="?id=2&amp;nr=1523&amp;name=Sami+Zayn">Sami Zayn</a> and <a href="?id=2&amp;nr=14512&amp;name=Shanky">Shanky</a> and <a href="?id=2&amp;nr=823&amp;name=Shelton+Benjamin">Shelton Benjamin</a> and <a href="?id=2&amp;nr=14174&amp;name=T-BAR">T-BAR</a> (10:45)
21.11.2021|World Wrestling Entertainment|RAW vs. SmackDown: |<a href="?id=2&amp;nr=2467&amp;name=Becky+Lynch">Becky Lynch</a> defeats <a href="?id=2&amp;nr=12939&amp;name=Charlotte+Flair">Charlotte Flair</a> (18:13)
21.11.2021|World Wrestling Entertainment|RAW vs. SmackDown: |<a href="?id=28&amp;nr=10036&amp;name=RK-Bro">RK-Bro</a> (<a href="?id=2&amp;nr=998&amp;name=Randy+Orton">Randy Orton</a> &amp; <a href="?id=2&amp;nr=16686&amp;name=Riddle">Riddle</a>) defeat <a href="?id=28&amp;nr=1689&amp;name=The+Usos">The Usos</a> (<a href="?id=2&amp;nr=7350&amp;name=Jey+Uso">Jey Uso</a> &amp; <a href="?id=2&amp;nr=7351&amp;name=Jimmy+Uso">Jimmy Uso</a>) (14:50)
21.11.2021|World Wrestling Entertainment|RAW vs. SmackDown: |<a href="?id=2&amp;nr=9967&amp;name=Roman+Reigns">Roman Reigns</a> defeats <a href="?id=2&amp;nr=8880&amp;name=Big+E">Big E</a> (21:55)
21.11.2021|World Wrestling Entertainment|RAW vs. SmackDown Elimination: |Team RAW (<a href="?id=2&amp;nr=18855&amp;name=Austin+Theory">Austin Theory</a>, <a href="?id=2&amp;nr=1194&amp;name=Bobby+Lashley">Bobby Lashley</a>, <a href="?id=2&amp;nr=2742&amp;name=Finn+Balor">Finn Balor</a>, <a href="?id=2&amp;nr=1499&amp;name=Kevin+Owens">Kevin Owens</a> &amp; <a href="?id=2&amp;nr=2250&amp;name=Seth+Rollins">Seth Rollins</a>) defeat Team SmackDown (<a href="?id=2&amp;nr=2879&amp;name=Drew+McIntyre">Drew McIntyre</a>, <a href="?id=2&amp;nr=12474&amp;name=Happy+Corbin">Happy Corbin</a>, <a href="?id=2&amp;nr=891&amp;name=Jeff+Hardy">Jeff Hardy</a>, <a href="?id=2&amp;nr=4955&amp;name=King+Woods">King Woods</a> &amp; <a href="?id=2&amp;nr=2641&amp;name=Sheamus">Sheamus</a>) (29:56)
21.11.2021|World Wrestling Entertainment|RAW vs. SmackDown Elimination: |Team RAW (<a href="?id=2&amp;nr=18242&amp;name=Bianca+Belair">Bianca Belair</a>, <a href="?id=2&amp;nr=15172&amp;name=Carmella">Carmella</a>, <a href="?id=2&amp;nr=16664&amp;name=Liv+Morgan">Liv Morgan</a>, <a href="?id=2&amp;nr=10147&amp;name=Queen+Zelina">Queen Zelina</a> &amp; <a href="?id=2&amp;nr=16519&amp;name=Rhea+Ripley">Rhea Ripley</a>) defeat Team SmackDown (<a href="?id=2&amp;nr=2048&amp;name=Natalya">Natalya</a>, <a href="?id=2&amp;nr=10962&amp;name=Sasha+Banks">Sasha Banks</a>, <a href="?id=2&amp;nr=16366&amp;name=Shayna+Baszler">Shayna Baszler</a>, <a href="?id=2&amp;nr=17920&amp;name=Shotzi">Shotzi</a> &amp; <a href="?id=2&amp;nr=15978&amp;name=Toni+Storm">Toni Storm</a>) (23:45)
21.10.2021|World Wrestling Entertainment||<a href="?id=2&amp;nr=19588&amp;name=Mansoor">Mansoor</a> defeats <a href="?id=2&amp;nr=7145&amp;name=Mustafa+Ali">Mustafa Ali</a> (10:03)
21.10.2021|World Wrestling Entertainment|Hell In A Cell: |<a href="?id=2&amp;nr=932&amp;name=Edge">Edge</a> defeats <a href="?id=2&amp;nr=2250&amp;name=Seth+Rollins">Seth Rollins</a> (27:38)
21.10.2021|World Wrestling Entertainment|King Of The Ring 2021 Final: |<a href="?id=2&amp;nr=4955&amp;name=Xavier+Woods">Xavier Woods</a> defeats <a href="?id=2&amp;nr=2742&amp;name=Finn+Balor">Finn Balor</a> (9:37)
21.10.2021|World Wrestling Entertainment|No Holds Barred Falls Count Anywhere: |<a href="?id=2&amp;nr=658&amp;name=Goldberg">Goldberg</a> defeats <a href="?id=2&amp;nr=1194&amp;name=Bobby+Lashley">Bobby Lashley</a> (11:25)
