date,promotion,match_type,match_card,match_event
2022-06-11,All Elite Wrestling,,"<a href=""?id=2&amp;nr=20610&amp;name=Dante+Martin"">Dante Martin</a> defeats <a href=""?id=2&amp;nr=25321&amp;name=Lucky+Ali"">Lucky Ali</a>","<a href=""?id=1&amp;nr=344953"">AEW Dark TV Tapings</a> - Event @ Universal Studios in Orlando, Florida, USA"
2022-06-11,All Elite Wrestling,,"<a href=""?id=2&amp;nr=19034&amp;name=Fuego+Del+Sol"">Fuego Del Sol</a> defeats <a href=""?id=2&amp;nr=18805&amp;name=Marcus+Kross"">Marcus Kross</a>","<a href=""?id=1&amp;nr=344953"">AEW Dark TV Tapings</a> - Event @ Universal Studios in Orlando, Florida, USA"
2022-06-11,All Elite Wrestling,,"<a href=""?id=2&amp;nr=24024&amp;name=Julia+Hart"">Julia Hart</a> defeats Valentina Rossi","<a href=""?id=1&amp;nr=344953"">AEW Dark TV Tapings</a> - Event @ Universal Studios in Orlando, Florida, USA"
2022-06-11,All Elite Wrestling,,"<a href=""?id=2&amp;nr=1065&amp;name=Matt+Sydal"">Matt Sydal</a> defeats <a href=""?id=2&amp;nr=17694&amp;name=Jake+Something"">Jake Something</a>","<a href=""?id=1&amp;nr=344953"">AEW Dark TV Tapings</a> - Event @ Universal Studios in Orlando, Florida, USA"
2022-06-11,All Elite Wrestling,,"<a href=""?id=29&amp;nr=2915&amp;name=The+Factory++"">The Factory</a> (<a href=""?id=2&amp;nr=9087&amp;name=Aaron+Solo"">Aaron Solo</a> &amp; <a href=""?id=2&amp;nr=18841&amp;name=Nick+Comoroto"">Nick Comoroto</a>) defeat ??? &amp; ???","<a href=""?id=1&amp;nr=344953"">AEW Dark TV Tapings</a> - Event @ Universal Studios in Orlando, Florida, USA"
2022-06-11,All Elite Wrestling,,"<a href=""?id=2&amp;nr=17272&amp;name=Willow+Nightingale"">Willow Nightingale</a> defeats <a href=""?id=2&amp;nr=24343&amp;name=Ashley+D'Amboise"">Ashley D'Amboise</a>","<a href=""?id=1&amp;nr=344953"">AEW Dark TV Tapings</a> - Event @ Universal Studios in Orlando, Florida, USA"
2022-06-11,All Elite Wrestling,"<a href=""?id=5&amp;nr=120"">ROH Pure Title</a>: ","<a href=""?id=2&amp;nr=19733&amp;name=Wheeler+Yuta"">Wheeler Yuta</a> (c) defeats <a href=""?id=2&amp;nr=5741&amp;name=Tony+Nese"">Tony Nese</a>","<a href=""?id=1&amp;nr=344953"">AEW Dark TV Tapings</a> - Event @ Universal Studios in Orlando, Florida, USA"
2022-06-11,All Elite Wrestling,,"<a href=""?id=29&amp;nr=2663&amp;name=Dark+Order"">Dark Order</a> (<a href=""?id=2&amp;nr=6215&amp;name=Alex+Reynolds"">Alex Reynolds</a> &amp; <a href=""?id=2&amp;nr=6959&amp;name=John+Silver"">John Silver</a>) defeat <a href=""?id=29&amp;nr=2913&amp;name=The+Wingmen+++"">The Wingmen</a> (<a href=""?id=2&amp;nr=16194&amp;name=Cezar+Bononi"">Cezar Bononi</a> &amp; <a href=""?id=2&amp;nr=8148&amp;name=Peter+Avalon"">Peter Avalon</a>)","<a href=""?id=1&amp;nr=344953"">AEW Dark TV Tapings</a> - Event @ Universal Studios in Orlando, Florida, USA"
2022-06-11,All Elite Wrestling,,"<a href=""?id=29&amp;nr=2663&amp;name=Dark+Order"">Dark Order</a> (<a href=""?id=2&amp;nr=2397&amp;name=Evil+Uno"">Evil Uno</a> &amp; <a href=""?id=2&amp;nr=20399&amp;name=Ten"">Ten</a>) defeat <a href=""?id=29&amp;nr=2913&amp;name=The+Wingmen+++"">The Wingmen</a> (<a href=""?id=2&amp;nr=18677&amp;name=JD+Drake"">JD Drake</a> &amp; <a href=""?id=2&amp;nr=10239&amp;name=Ryan+Nemeth"">Ryan Nemeth</a>)","<a href=""?id=1&amp;nr=344953"">AEW Dark TV Tapings</a> - Event @ Universal Studios in Orlando, Florida, USA"
2022-06-11,All Elite Wrestling,,"<a href=""?id=2&amp;nr=8526&amp;name=Diamante+++++"">Diamante</a> defeats <a href=""?id=2&amp;nr=24991&amp;name=Devlyn+Macabre"">Devlyn Macabre</a>","<a href=""?id=1&amp;nr=344953"">AEW Dark TV Tapings</a> - Event @ Universal Studios in Orlando, Florida, USA"
2022-06-11,All Elite Wrestling,,"<a href=""?id=2&amp;nr=61&amp;name=Jay+Lethal"">Jay Lethal</a> defeats <a href=""?id=2&amp;nr=21633&amp;name=Blake+Christian"">Blake Christian</a>","<a href=""?id=1&amp;nr=344953"">AEW Dark TV Tapings</a> - Event @ Universal Studios in Orlando, Florida, USA"
2022-06-11,All Elite Wrestling,,"<a href=""?id=2&amp;nr=20328&amp;name=Kris+Statlander"">Kris Statlander</a> defeats <a href=""?id=2&amp;nr=22454&amp;name=Ava+Everett"">Ava Everett</a>","<a href=""?id=1&amp;nr=344953"">AEW Dark TV Tapings</a> - Event @ Universal Studios in Orlando, Florida, USA"
2022-06-11,All Elite Wrestling,,"<a href=""?id=2&amp;nr=19761&amp;name=Max+Caster"">Max Caster</a> defeats <a href=""?id=2&amp;nr=15185&amp;name=Trever+Aeon"">Trever Aeon</a>","<a href=""?id=1&amp;nr=344953"">AEW Dark TV Tapings</a> - Event @ Universal Studios in Orlando, Florida, USA"
2022-06-11,All Elite Wrestling,,"<a href=""?id=2&amp;nr=1117&amp;name=Mercedes+Martinez"">Mercedes Martinez</a> &amp; <a href=""?id=2&amp;nr=3821&amp;name=Serena+Deeb"">Serena Deeb</a> defeat ??? &amp; ???","<a href=""?id=1&amp;nr=344953"">AEW Dark TV Tapings</a> - Event @ Universal Studios in Orlando, Florida, USA"
2022-06-11,All Elite Wrestling,,"<a href=""?id=2&amp;nr=10297&amp;name=Serpentico"">Serpentico</a> defeats Vazzy","<a href=""?id=1&amp;nr=344953"">AEW Dark TV Tapings</a> - Event @ Universal Studios in Orlando, Florida, USA"
2022-06-11,All Elite Wrestling,,"<a href=""?id=28&amp;nr=9709&amp;name=The+Varsity+Blonds"">The Varsity Blonds</a> (<a href=""?id=2&amp;nr=20065&amp;name=Brian+Pillman+Jr."">Brian Pillman Jr.</a> &amp; <a href=""?id=2&amp;nr=18858&amp;name=Griff+Garrison"">Griff Garrison</a>) &amp; <a href=""?id=2&amp;nr=24354&amp;name=Brock+Anderson"">Brock Anderson</a> defeat ???, ??? &amp; ???","<a href=""?id=1&amp;nr=344953"">AEW Dark TV Tapings</a> - Event @ Universal Studios in Orlando, Florida, USA"
2022-06-11,All Elite Wrestling,Pure Rules: ,"<a href=""?id=2&amp;nr=5741&amp;name=Tony+Nese"">Tony Nese</a> defeats <a href=""?id=2&amp;nr=20615&amp;name=JDX"">JDX</a>","<a href=""?id=1&amp;nr=344953"">AEW Dark TV Tapings</a> - Event @ Universal Studios in Orlando, Florida, USA"
2022-05-01,All Elite Wrestling,,"<a href=""?id=2&amp;nr=23597&amp;name=AQA"">AQA</a> defeats <a href=""?id=2&amp;nr=24646&amp;name=Brittany+Jade"">Brittany Jade</a>","<a href=""?id=1&amp;nr=342179"">AEW Dark TV Tapings</a> - Event @ Universal Studios in Orlando, Florida, USA"
2022-05-01,All Elite Wrestling,,"<a href=""?id=2&amp;nr=23823&amp;name=Anthony+Ogogo"">Anthony Ogogo</a> defeats <a href=""?id=2&amp;nr=18930&amp;name=Trenton+Storm"">Trenton Storm</a>","<a href=""?id=1&amp;nr=342179"">AEW Dark TV Tapings</a> - Event @ Universal Studios in Orlando, Florida, USA"
2022-05-01,All Elite Wrestling,,"<a href=""?id=2&amp;nr=20328&amp;name=Kris+Statlander"">Kris Statlander</a> defeats <a href=""?id=2&amp;nr=24714&amp;name=Avery+Breaux"">Avery Breaux</a>","<a href=""?id=1&amp;nr=342179"">AEW Dark TV Tapings</a> - Event @ Universal Studios in Orlando, Florida, USA"
2022-05-01,All Elite Wrestling,,"<a href=""?id=2&amp;nr=19517&amp;name=Lee+Moriarty"">Lee Moriarty</a> defeats <a href=""?id=2&amp;nr=20186&amp;name=Alan+Angels"">Alan Angels</a>","<a href=""?id=1&amp;nr=342179"">AEW Dark TV Tapings</a> - Event @ Universal Studios in Orlando, Florida, USA"
2022-05-01,All Elite Wrestling,,"<a href=""?id=2&amp;nr=2485&amp;name=Leva+Bates"">Leva Bates</a> defeats Kiah Dream","<a href=""?id=1&amp;nr=342179"">AEW Dark TV Tapings</a> - Event @ Universal Studios in Orlando, Florida, USA"
2022-05-01,All Elite Wrestling,,Robyn Renegade defeats Vicky Dreamboat,"<a href=""?id=1&amp;nr=342179"">AEW Dark TV Tapings</a> - Event @ Universal Studios in Orlando, Florida, USA"
2022-05-01,All Elite Wrestling,,"<a href=""?id=28&amp;nr=5813&amp;name=Roppongi+Vice"">Roppongi Vice</a> (<a href=""?id=2&amp;nr=254&amp;name=Rocky+Romero"">Rocky Romero</a> &amp; <a href=""?id=2&amp;nr=2963&amp;name=Trent+Beretta"">Trent Beretta</a>) defeat <a href=""?id=29&amp;nr=2913&amp;name=The+Wingmen+++"">The Wingmen</a> (<a href=""?id=2&amp;nr=8148&amp;name=Peter+Avalon"">Peter Avalon</a> &amp; <a href=""?id=2&amp;nr=10239&amp;name=Ryan+Nemeth"">Ryan Nemeth</a>)","<a href=""?id=1&amp;nr=342179"">AEW Dark TV Tapings</a> - Event @ Universal Studios in Orlando, Florida, USA"
2022-05-01,All Elite Wrestling,,"<a href=""?id=2&amp;nr=17540&amp;name=Sonny+Kiss"">Sonny Kiss</a> defeats <a href=""?id=2&amp;nr=23922&amp;name=Carlie+Bravo"">Carlie Bravo</a>","<a href=""?id=1&amp;nr=342179"">AEW Dark TV Tapings</a> - Event @ Universal Studios in Orlando, Florida, USA"
2022-05-01,All Elite Wrestling,,"<a href=""?id=29&amp;nr=3128&amp;name=The+Jericho+Appreciation+Society"">The Jericho Appreciation Society</a> (<a href=""?id=2&amp;nr=2245&amp;name=Angelo+Parker"">Angelo Parker</a> &amp; <a href=""?id=2&amp;nr=2243&amp;name=Matt+Menard"">Matt Menard</a>) defeat Cooper &amp; <a href=""?id=2&amp;nr=20547&amp;name=Eli+Isom"">Eli Isom</a>","<a href=""?id=1&amp;nr=342179"">AEW Dark TV Tapings</a> - Event @ Universal Studios in Orlando, Florida, USA"
2022-05-01,All Elite Wrestling,,"<a href=""?id=2&amp;nr=21554&amp;name=Alex+Coughlin"">Alex Coughlin</a>, <a href=""?id=2&amp;nr=19930&amp;name=Clark+Connors"">Clark Connors</a>, <a href=""?id=2&amp;nr=19585&amp;name=Karl+Fredericks"">Karl Fredericks</a>, <a href=""?id=2&amp;nr=23592&amp;name=Kevin+Knight+"">Kevin Knight</a> &amp; <a href=""?id=2&amp;nr=19680&amp;name=Yuya+Uemura"">Yuya Uemura</a> defeat <a href=""?id=29&amp;nr=2915&amp;name=The+Factory++"">The Factory</a> (<a href=""?id=2&amp;nr=9087&amp;name=Aaron+Solo"">Aaron Solo</a>, <a href=""?id=2&amp;nr=18841&amp;name=Nick+Comoroto"">Nick Comoroto</a> &amp; <a href=""?id=2&amp;nr=7870&amp;name=QT+Marshall"">QT Marshall</a>), Blake Li &amp; Brick Aldridge","<a href=""?id=1&amp;nr=342179"">AEW Dark TV Tapings</a> - Event @ Universal Studios in Orlando, Florida, USA"
2022-05-01,All Elite Wrestling,,"<a href=""?id=28&amp;nr=8158&amp;name=Bear+Country"">Bear Country</a> (<a href=""?id=2&amp;nr=19259&amp;name=Bear+Boulder"">Bear Boulder</a> &amp; <a href=""?id=2&amp;nr=20207&amp;name=Bear+Bronson"">Bear Bronson</a>) defeat <a href=""?id=28&amp;nr=7831&amp;name=The+WorkHorsemen"">The WorkHorsemen</a> (<a href=""?id=2&amp;nr=8745&amp;name=Anthony+Henry"">Anthony Henry</a> &amp; <a href=""?id=2&amp;nr=18677&amp;name=JD+Drake"">JD Drake</a>)","<a href=""?id=1&amp;nr=342179"">AEW Dark TV Tapings</a> - Event @ Universal Studios in Orlando, Florida, USA"
2022-05-01,All Elite Wrestling,,"<a href=""?id=2&amp;nr=4629&amp;name=Emi+Sakura"">Emi Sakura</a> defeats <a href=""?id=2&amp;nr=24991&amp;name=Devlyn+Macabre"">Devlyn Macabre</a>","<a href=""?id=1&amp;nr=342179"">AEW Dark TV Tapings</a> - Event @ Universal Studios in Orlando, Florida, USA"
2022-05-01,All Elite Wrestling,,"<a href=""?id=2&amp;nr=20335&amp;name=Marina+Shafir"">Marina Shafir</a> defeats Layna Lennox","<a href=""?id=1&amp;nr=342179"">AEW Dark TV Tapings</a> - Event @ Universal Studios in Orlando, Florida, USA"
2022-05-01,All Elite Wrestling,,"<a href=""?id=2&amp;nr=19761&amp;name=Max+Caster"">Max Caster</a> defeats Tyler Uriah","<a href=""?id=1&amp;nr=342179"">AEW Dark TV Tapings</a> - Event @ Universal Studios in Orlando, Florida, USA"
2022-05-01,All Elite Wrestling,,"<a href=""?id=2&amp;nr=23406&amp;name=Skye+Blue"">Skye Blue</a> defeats <a href=""?id=2&amp;nr=17160&amp;name=Amber+Nova"">Amber Nova</a>","<a href=""?id=1&amp;nr=342179"">AEW Dark TV Tapings</a> - Event @ Universal Studios in Orlando, Florida, USA"
2022-05-01,All Elite Wrestling,,"<a href=""?id=2&amp;nr=2963&amp;name=Trent+Beretta"">Trent Beretta</a> defeats <a href=""?id=2&amp;nr=10239&amp;name=Ryan+Nemeth"">Ryan Nemeth</a>","<a href=""?id=1&amp;nr=342179"">AEW Dark TV Tapings</a> - Event @ Universal Studios in Orlando, Florida, USA"
2022-05-01,All Elite Wrestling,"<a href=""?id=5&amp;nr=120"">ROH Pure Title</a>: ","<a href=""?id=2&amp;nr=19733&amp;name=Wheeler+Yuta"">Wheeler Yuta</a> (c) defeats <a href=""?id=2&amp;nr=17750&amp;name=Josh+Woods"">Josh Woods</a>","<a href=""?id=1&amp;nr=342179"">AEW Dark TV Tapings</a> - Event @ Universal Studios in Orlando, Florida, USA"
2022-05-01,All Elite Wrestling,,"<a href=""?id=2&amp;nr=22620&amp;name=Abadon++"">Abadon</a> defeats Vicky Dreamboat","<a href=""?id=1&amp;nr=342179"">AEW Dark TV Tapings</a> - Event @ Universal Studios in Orlando, Florida, USA"
2022-05-01,All Elite Wrestling,,"<a href=""?id=2&amp;nr=6215&amp;name=Alex+Reynolds"">Alex Reynolds</a> defeats <a href=""?id=2&amp;nr=2667&amp;name=Jake+Manning"">Jake Manning</a>","<a href=""?id=1&amp;nr=342179"">AEW Dark TV Tapings</a> - Event @ Universal Studios in Orlando, Florida, USA"
2022-05-01,All Elite Wrestling,,"<a href=""?id=2&amp;nr=24354&amp;name=Brock+Anderson"">Brock Anderson</a> &amp; <a href=""?id=2&amp;nr=22366&amp;name=Lee+Johnson"">Lee Johnson</a> defeat <a href=""?id=28&amp;nr=9730&amp;name=The+Brick+City+Boyz"">The Brick City Boyz</a> (JCruz &amp; Victor Chase)","<a href=""?id=1&amp;nr=342179"">AEW Dark TV Tapings</a> - Event @ Universal Studios in Orlando, Florida, USA"
2022-05-01,All Elite Wrestling,,"<a href=""?id=2&amp;nr=61&amp;name=Jay+Lethal"">Jay Lethal</a> defeats <a href=""?id=2&amp;nr=17694&amp;name=Jake+Something"">Jake Something</a>","<a href=""?id=1&amp;nr=342179"">AEW Dark TV Tapings</a> - Event @ Universal Studios in Orlando, Florida, USA"
2022-05-01,All Elite Wrestling,,"<a href=""?id=2&amp;nr=20848&amp;name=Jora+Johl"">Jora Johl</a> defeats Trip Jordy","<a href=""?id=1&amp;nr=342179"">AEW Dark TV Tapings</a> - Event @ Universal Studios in Orlando, Florida, USA"
2022-05-01,All Elite Wrestling,,"<a href=""?id=2&amp;nr=14191&amp;name=Rohit+Raju"">Rohit Raju</a> defeats <a href=""?id=2&amp;nr=22995&amp;name=Adam+Priest"">Adam Priest</a>","<a href=""?id=1&amp;nr=342179"">AEW Dark TV Tapings</a> - Event @ Universal Studios in Orlando, Florida, USA"
2022-05-01,All Elite Wrestling,,"<a href=""?id=2&amp;nr=22365&amp;name=Shawn+Dean"">Shawn Dean</a> defeats <a href=""?id=2&amp;nr=10297&amp;name=Serpentico"">Serpentico</a>","<a href=""?id=1&amp;nr=342179"">AEW Dark TV Tapings</a> - Event @ Universal Studios in Orlando, Florida, USA"
2022-05-01,All Elite Wrestling,,"<a href=""?id=29&amp;nr=2663&amp;name=The+Dark+Order"">The Dark Order</a> (<a href=""?id=2&amp;nr=2397&amp;name=Evil+Uno"">Evil Uno</a> &amp; <a href=""?id=2&amp;nr=20399&amp;name=Ten"">Ten</a>) defeat <a href=""?id=2&amp;nr=16194&amp;name=Cezar+Bononi"">Cezar Bononi</a> &amp; <a href=""?id=2&amp;nr=17969&amp;name=Tiger+Ruas"">Tiger Ruas</a>","<a href=""?id=1&amp;nr=342179"">AEW Dark TV Tapings</a> - Event @ Universal Studios in Orlando, Florida, USA"
2022-05-01,All Elite Wrestling,,"<a href=""?id=29&amp;nr=2915&amp;name=The+Factory++"">The Factory</a> (<a href=""?id=2&amp;nr=9087&amp;name=Aaron+Solo"">Aaron Solo</a> &amp; <a href=""?id=2&amp;nr=18841&amp;name=Nick+Comoroto"">Nick Comoroto</a>) defeat <a href=""?id=2&amp;nr=21519&amp;name=DKC"">DKC</a> &amp; <a href=""?id=2&amp;nr=23592&amp;name=Kevin+Knight+"">Kevin Knight</a>","<a href=""?id=1&amp;nr=342179"">AEW Dark TV Tapings</a> - Event @ Universal Studios in Orlando, Florida, USA"
2022-05-01,All Elite Wrestling,,"<a href=""?id=29&amp;nr=2808&amp;name=The+Gunn+Club+"">The Gunn Club</a> (<a href=""?id=2&amp;nr=20024&amp;name=Austin+Gunn"">Austin Gunn</a> &amp; <a href=""?id=2&amp;nr=23125&amp;name=Colten+Gunn"">Colten Gunn</a>) defeat <a href=""?id=2&amp;nr=22544&amp;name=Warren+Johnson"">Warren Johnson</a> &amp; <a href=""?id=2&amp;nr=24134&amp;name=Zack+Mason"">Zack Mason</a>","<a href=""?id=1&amp;nr=342179"">AEW Dark TV Tapings</a> - Event @ Universal Studios in Orlando, Florida, USA"
2022-03-05,All Elite Wrestling,,"<a href=""?id=2&amp;nr=23597&amp;name=AQA"">AQA</a> defeats <a href=""?id=2&amp;nr=16774&amp;name=Session+Moth+Martina"">Session Moth Martina</a>","<a href=""?id=1&amp;nr=337775"">AEW Dark TV Taping</a> - Event @ Addition Financial Arena in Orlando, Florida, USA"
2022-03-05,All Elite Wrestling,,"<a href=""?id=28&amp;nr=8158&amp;name=Bear+Country"">Bear Country</a> (<a href=""?id=2&amp;nr=19259&amp;name=Bear+Boulder"">Bear Boulder</a> &amp; <a href=""?id=2&amp;nr=20207&amp;name=Bear+Bronson"">Bear Bronson</a>) defeat <a href=""?id=29&amp;nr=2913&amp;name=The+Wingmen+++"">The Wingmen</a> (<a href=""?id=2&amp;nr=16194&amp;name=Cezar+Bononi"">Cezar Bononi</a> &amp; <a href=""?id=2&amp;nr=10239&amp;name=Ryan+Nemeth"">Ryan Nemeth</a>)","<a href=""?id=1&amp;nr=337775"">AEW Dark TV Taping</a> - Event @ Addition Financial Arena in Orlando, Florida, USA"
2022-03-05,All Elite Wrestling,,"<a href=""?id=2&amp;nr=8526&amp;name=Diamante+++++"">Diamante</a> defeats <a href=""?id=2&amp;nr=2485&amp;name=Leva+Bates"">Leva Bates</a>","<a href=""?id=1&amp;nr=337775"">AEW Dark TV Taping</a> - Event @ Addition Financial Arena in Orlando, Florida, USA"
2022-03-05,All Elite Wrestling,,"<a href=""?id=2&amp;nr=19034&amp;name=Fuego+Del+Sol"">Fuego Del Sol</a> defeats <a href=""?id=2&amp;nr=8148&amp;name=Peter+Avalon"">Peter Avalon</a>","<a href=""?id=1&amp;nr=337775"">AEW Dark TV Taping</a> - Event @ Addition Financial Arena in Orlando, Florida, USA"
2022-03-05,All Elite Wrestling,,"<a href=""?id=2&amp;nr=17786&amp;name=Kiera+Hogan"">Kiera Hogan</a> defeats <a href=""?id=2&amp;nr=24343&amp;name=Ashley+D'Amboise"">Ashley D'Amboise</a>","<a href=""?id=1&amp;nr=337775"">AEW Dark TV Taping</a> - Event @ Addition Financial Arena in Orlando, Florida, USA"
2022-03-05,All Elite Wrestling,,"<a href=""?id=2&amp;nr=22366&amp;name=Lee+Johnson"">Lee Johnson</a> defeats <a href=""?id=2&amp;nr=10297&amp;name=Serpentico"">Serpentico</a>","<a href=""?id=1&amp;nr=337775"">AEW Dark TV Taping</a> - Event @ Addition Financial Arena in Orlando, Florida, USA"
2022-03-05,All Elite Wrestling,,"<a href=""?id=29&amp;nr=2663&amp;name=The+Dark+Order"">The Dark Order</a> (<a href=""?id=2&amp;nr=6215&amp;name=Alex+Reynolds"">Alex Reynolds</a> &amp; <a href=""?id=2&amp;nr=6959&amp;name=John+Silver"">John Silver</a>) defeat <a href=""?id=29&amp;nr=2915&amp;name=The+Factory++"">The Factory</a> (<a href=""?id=2&amp;nr=9087&amp;name=Aaron+Solo"">Aaron Solo</a> &amp; <a href=""?id=2&amp;nr=18841&amp;name=Nick+Comoroto"">Nick Comoroto</a>)","<a href=""?id=1&amp;nr=337775"">AEW Dark TV Taping</a> - Event @ Addition Financial Arena in Orlando, Florida, USA"
2021-10-25,Chris Jericho's Rock 'N' Wrestling Rager At Sea,,"<a href=""?id=2&amp;nr=22620&amp;name=Abadon++"">Abadon</a>, <a href=""?id=2&amp;nr=22619&amp;name=Anna+Jay"">Anna Jay</a> &amp; <a href=""?id=2&amp;nr=20328&amp;name=Kris+Statlander"">Kris Statlander</a> defeat <a href=""?id=2&amp;nr=17188&amp;name=Dr.+Britt+Baker+DMD"">Dr. Britt Baker DMD</a>, <a href=""?id=2&amp;nr=18784&amp;name=Jamie+Hayter"">Jamie Hayter</a> &amp; <a href=""?id=2&amp;nr=14663&amp;name=Rebel++++"">Rebel</a>","<a href=""?id=1&amp;nr=327245"">Jericho Cruise Triple Whammy - Tag 4</a> - Event @ Norwegian Pearl Cruise Ship in USA"
2021-10-25,Chris Jericho's Rock 'N' Wrestling Rager At Sea,,"<a href=""?id=2&amp;nr=4823&amp;name=Brian+Cage"">Brian Cage</a> defeats <a href=""?id=2&amp;nr=10297&amp;name=Serpentico"">Serpentico</a>","<a href=""?id=1&amp;nr=327245"">Jericho Cruise Triple Whammy - Tag 4</a> - Event @ Norwegian Pearl Cruise Ship in USA"
2021-10-25,Chris Jericho's Rock 'N' Wrestling Rager At Sea,,"<a href=""?id=2&amp;nr=758&amp;name=Chris+Jericho"">Chris Jericho</a> &amp; <a href=""?id=2&amp;nr=2813&amp;name=Orange+Cassidy"">Orange Cassidy</a> defeat <a href=""?id=29&amp;nr=2776&amp;name=Team+Taz"">Team Taz</a> (<a href=""?id=2&amp;nr=12277&amp;name=Powerhouse+Hobbs"">Powerhouse Hobbs</a> &amp; <a href=""?id=2&amp;nr=14007&amp;name=Ricky+Starks"">Ricky Starks</a>)","<a href=""?id=1&amp;nr=327245"">Jericho Cruise Triple Whammy - Tag 4</a> - Event @ Norwegian Pearl Cruise Ship in USA"
2021-10-25,Chris Jericho's Rock 'N' Wrestling Rager At Sea,,"<a href=""?id=2&amp;nr=452&amp;name=Christopher+Daniels"">Christopher Daniels</a> defeats <a href=""?id=2&amp;nr=10239&amp;name=Ryan+Nemeth"">Ryan Nemeth</a>","<a href=""?id=1&amp;nr=327245"">Jericho Cruise Triple Whammy - Tag 4</a> - Event @ Norwegian Pearl Cruise Ship in USA"
2021-10-25,Chris Jericho's Rock 'N' Wrestling Rager At Sea,,"<a href=""?id=2&amp;nr=892&amp;name=Frankie+Kazarian"">Frankie Kazarian</a> defeats <a href=""?id=2&amp;nr=8148&amp;name=Peter+Avalon"">Peter Avalon</a>","<a href=""?id=1&amp;nr=327245"">Jericho Cruise Triple Whammy - Tag 4</a> - Event @ Norwegian Pearl Cruise Ship in USA"
2021-10-25,Chris Jericho's Rock 'N' Wrestling Rager At Sea,,"<a href=""?id=2&amp;nr=18653&amp;name=Isiah+Kassidy"">Isiah Kassidy</a> defeats <a href=""?id=2&amp;nr=17540&amp;name=Sonny+Kiss"">Sonny Kiss</a>","<a href=""?id=1&amp;nr=327245"">Jericho Cruise Triple Whammy - Tag 4</a> - Event @ Norwegian Pearl Cruise Ship in USA"
2021-10-25,Chris Jericho's Rock 'N' Wrestling Rager At Sea,,"<a href=""?id=29&amp;nr=2808&amp;name=The+Gunn+Club+"">The Gunn Club</a> (<a href=""?id=2&amp;nr=20024&amp;name=Austin+Gunn"">Austin Gunn</a>, <a href=""?id=2&amp;nr=1081&amp;name=Billy+Gunn"">Billy Gunn</a> &amp; <a href=""?id=2&amp;nr=23125&amp;name=Colten+Gunn"">Colten Gunn</a>) defeat <a href=""?id=29&amp;nr=2663&amp;name=The+Dark+Order"">The Dark Order</a> (<a href=""?id=2&amp;nr=994&amp;name=Colt+Cabana"">Colt Cabana</a>, <a href=""?id=2&amp;nr=2397&amp;name=Evil+Uno"">Evil Uno</a> &amp; <a href=""?id=2&amp;nr=5424&amp;name=Stu+Grayson"">Stu Grayson</a>)","<a href=""?id=1&amp;nr=327245"">Jericho Cruise Triple Whammy - Tag 4</a> - Event @ Norwegian Pearl Cruise Ship in USA"
2021-10-25,Chris Jericho's Rock 'N' Wrestling Rager At Sea,,"<a href=""?id=2&amp;nr=19733&amp;name=Wheeler+Yuta"">Wheeler Yuta</a> defeats <a href=""?id=2&amp;nr=171&amp;name=Luther"">Luther</a>","<a href=""?id=1&amp;nr=327245"">Jericho Cruise Triple Whammy - Tag 4</a> - Event @ Norwegian Pearl Cruise Ship in USA"
2021-10-23,Chris Jericho's Rock 'N' Wrestling Rager At Sea,,"<a href=""?id=2&amp;nr=4823&amp;name=Brian+Cage"">Brian Cage</a> defeats <a href=""?id=2&amp;nr=18653&amp;name=Isiah+Kassidy"">Isiah Kassidy</a>","<a href=""?id=1&amp;nr=328222"">Jericho Cruise Triple Whammy - Tag 3</a> - Event @ Norwegian Pearl Cruise Ship in USA"
2021-10-23,Chris Jericho's Rock 'N' Wrestling Rager At Sea,,"<a href=""?id=2&amp;nr=23125&amp;name=Colten+Gunn"">Colten Gunn</a> defeats <a href=""?id=2&amp;nr=17540&amp;name=Sonny+Kiss"">Sonny Kiss</a>","<a href=""?id=1&amp;nr=328222"">Jericho Cruise Triple Whammy - Tag 3</a> - Event @ Norwegian Pearl Cruise Ship in USA"
2021-10-23,Chris Jericho's Rock 'N' Wrestling Rager At Sea,,"<a href=""?id=2&amp;nr=17188&amp;name=Dr.+Britt+Baker+DMD"">Dr. Britt Baker DMD</a> &amp; <a href=""?id=2&amp;nr=18784&amp;name=Jamie+Hayter"">Jamie Hayter</a> defeat <a href=""?id=2&amp;nr=22619&amp;name=Anna+Jay"">Anna Jay</a> &amp; <a href=""?id=2&amp;nr=20328&amp;name=Kris+Statlander"">Kris Statlander</a>","<a href=""?id=1&amp;nr=328222"">Jericho Cruise Triple Whammy - Tag 3</a> - Event @ Norwegian Pearl Cruise Ship in USA"
2021-10-23,Chris Jericho's Rock 'N' Wrestling Rager At Sea,,"<a href=""?id=2&amp;nr=892&amp;name=Frankie+Kazarian"">Frankie Kazarian</a> defeats <a href=""?id=2&amp;nr=8047&amp;name=Angelico"">Angelico</a>","<a href=""?id=1&amp;nr=328222"">Jericho Cruise Triple Whammy - Tag 3</a> - Event @ Norwegian Pearl Cruise Ship in USA"
2021-10-23,Chris Jericho's Rock 'N' Wrestling Rager At Sea,,"<a href=""?id=2&amp;nr=1065&amp;name=Matt+Sydal"">Matt Sydal</a> defeats <a href=""?id=2&amp;nr=20024&amp;name=Austin+Gunn"">Austin Gunn</a>","<a href=""?id=1&amp;nr=328222"">Jericho Cruise Triple Whammy - Tag 3</a> - Event @ Norwegian Pearl Cruise Ship in USA"
