date,promotion,match_type,match_card,match_event
2019-08-31,All Elite Wrestling,,"<a href=""?id=2&amp;nr=9434&amp;name=Riho"">Riho</a> defeats <a href=""?id=2&amp;nr=9462&amp;name=Hikaru+Shida"">Hikaru Shida</a> (13:22)","<a href=""?id=1&amp;nr=231259"">AEW All Out 2019</a> - Pay Per View @ Sears Centre Arena in Hoffman Estates, Illinois, USA"
2019-08-31,All Elite Wrestling,,"<a href=""?id=29&amp;nr=2246&amp;name=SCU"">SCU</a> (<a href=""?id=2&amp;nr=452&amp;name=Christopher+Daniels"">Christopher Daniels</a>, <a href=""?id=2&amp;nr=892&amp;name=Frankie+Kazarian"">Frankie Kazarian</a> &amp; <a href=""?id=2&amp;nr=293&amp;name=Scorpio+Sky"">Scorpio Sky</a>) defeat <a href=""?id=29&amp;nr=2552&amp;name=The+Jurassic+Express+"">The Jurassic Express</a> (<a href=""?id=2&amp;nr=18237&amp;name=Jungle+Boy+"">Jungle Boy</a>, <a href=""?id=2&amp;nr=11924&amp;name=Luchasaurus"">Luchasaurus</a> &amp; <a href=""?id=2&amp;nr=20148&amp;name=Marko+Stunt"">Marko Stunt</a>) (11:40)","<a href=""?id=1&amp;nr=231259"">AEW All Out 2019</a> - Pay Per View @ Sears Centre Arena in Hoffman Estates, Illinois, USA"
2019-08-31,All Elite Wrestling,"<a href=""?id=5&amp;nr=5"">AAA World Tag Team Title</a> Ladder: ","<a href=""?id=28&amp;nr=7400&amp;name=The+Lucha+Brothers"">The Lucha Brothers</a> (<a href=""?id=2&amp;nr=10334&amp;name=Pentagon+Jr."">Pentagon Jr.</a> &amp; <a href=""?id=2&amp;nr=10343&amp;name=Rey+Fenix++"">Rey Fenix</a>) (c) defeat <a href=""?id=28&amp;nr=1030&amp;name=The+Young+Bucks"">The Young Bucks</a> (<a href=""?id=2&amp;nr=4739&amp;name=Matt+Jackson"">Matt Jackson</a> &amp; <a href=""?id=2&amp;nr=4740&amp;name=Nick+Jackson"">Nick Jackson</a>) (24:10)","<a href=""?id=1&amp;nr=231259"">AEW All Out 2019</a> - Pay Per View @ Sears Centre Arena in Hoffman Estates, Illinois, USA"
2019-08-31,All Elite Wrestling,"<a href=""?id=5&amp;nr=4331"">AEW World Title</a> Match (vakant): ","<a href=""?id=2&amp;nr=758&amp;name=Chris+Jericho"">Chris Jericho</a> defeats <a href=""?id=2&amp;nr=11161&amp;name=Adam+Page"">Adam Page</a> (26:16) - <span class=""MatchTitleChange"">TITLE CHANGE !!!</span>","<a href=""?id=1&amp;nr=231259"">AEW All Out 2019</a> - Pay Per View @ Sears Centre Arena in Hoffman Estates, Illinois, USA"
2019-08-31,All Elite Wrestling,Cracker Barrel Clash Three Way: ,"<a href=""?id=2&amp;nr=4504&amp;name=Jimmy+Havoc"">Jimmy Havoc</a> defeats <a href=""?id=2&amp;nr=18849&amp;name=Darby+Allin"">Darby Allin</a> and <a href=""?id=2&amp;nr=10271&amp;name=Joey+Janela"">Joey Janela</a> (14:57)","<a href=""?id=1&amp;nr=231259"">AEW All Out 2019</a> - Pay Per View @ Sears Centre Arena in Hoffman Estates, Illinois, USA"
2019-08-31,All Elite Wrestling,Winner Gets Bye In The AEW Tag Team Title Tournament: ,"<a href=""?id=29&amp;nr=2663&amp;name=The+Dark+Order"">The Dark Order</a> (<a href=""?id=2&amp;nr=2397&amp;name=Evil+Uno"">Evil Uno</a> &amp; <a href=""?id=2&amp;nr=5424&amp;name=Stu+Grayson"">Stu Grayson</a>) defeat <a href=""?id=28&amp;nr=5164&amp;name=Best+Friends"">Best Friends</a> (<a href=""?id=2&amp;nr=3828&amp;name=Chuck+Taylor"">Chuck Taylor</a> &amp; <a href=""?id=2&amp;nr=2963&amp;name=Trent"">Trent</a>) (13:44)","<a href=""?id=1&amp;nr=231259"">AEW All Out 2019</a> - Pay Per View @ Sears Centre Arena in Hoffman Estates, Illinois, USA"
2019-07-13,All Elite Wrestling,,"<a href=""?id=2&amp;nr=11161&amp;name=Adam+Page"">Adam Page</a> defeats <a href=""?id=2&amp;nr=14266&amp;name=Kip+Sabian"">Kip Sabian</a> (19:03)","<a href=""?id=1&amp;nr=224981"">AEW Fight For The Fallen</a> - Pay Per View @ Daily's Place in Jacksonville, Florida, USA"
2019-07-13,All Elite Wrestling,,"<a href=""?id=2&amp;nr=10279&amp;name=Brandi+Rhodes"">Brandi Rhodes</a> defeats <a href=""?id=2&amp;nr=5376&amp;name=Allie"">Allie</a> (10:14)","<a href=""?id=1&amp;nr=224981"">AEW Fight For The Fallen</a> - Pay Per View @ Daily's Place in Jacksonville, Florida, USA"
2019-07-13,All Elite Wrestling,,"<a href=""?id=2&amp;nr=2906&amp;name=Kenny+Omega"">Kenny Omega</a> defeats <a href=""?id=2&amp;nr=1369&amp;name=CIMA"">CIMA</a> (22:33)","<a href=""?id=1&amp;nr=224981"">AEW Fight For The Fallen</a> - Pay Per View @ Daily's Place in Jacksonville, Florida, USA"
2019-07-13,All Elite Wrestling,,"<a href=""?id=2&amp;nr=17012&amp;name=MJF"">MJF</a>, <a href=""?id=2&amp;nr=15284&amp;name=Sammy+Guevara"">Sammy Guevara</a> &amp; <a href=""?id=2&amp;nr=3190&amp;name=Shawn+Spears"">Shawn Spears</a> defeat <a href=""?id=2&amp;nr=18849&amp;name=Darby+Allin"">Darby Allin</a>, <a href=""?id=2&amp;nr=4504&amp;name=Jimmy+Havoc"">Jimmy Havoc</a> &amp; <a href=""?id=2&amp;nr=10271&amp;name=Joey+Janela"">Joey Janela</a> (13:13)","<a href=""?id=1&amp;nr=224981"">AEW Fight For The Fallen</a> - Pay Per View @ Daily's Place in Jacksonville, Florida, USA"
2019-07-13,All Elite Wrestling,,"<a href=""?id=28&amp;nr=7400&amp;name=The+Lucha+Brothers"">The Lucha Brothers</a> (<a href=""?id=2&amp;nr=10334&amp;name=Pentagon+Jr."">Pentagon Jr.</a> &amp; <a href=""?id=2&amp;nr=10343&amp;name=Rey+Fenix++"">Rey Fenix</a>) defeat <a href=""?id=29&amp;nr=2246&amp;name=SCU"">SCU</a> (<a href=""?id=2&amp;nr=892&amp;name=Frankie+Kazarian"">Frankie Kazarian</a> &amp; <a href=""?id=2&amp;nr=293&amp;name=Scorpio+Sky"">Scorpio Sky</a>) (15:05)","<a href=""?id=1&amp;nr=224981"">AEW Fight For The Fallen</a> - Pay Per View @ Daily's Place in Jacksonville, Florida, USA"
2019-07-13,All Elite Wrestling,,"<a href=""?id=28&amp;nr=1030&amp;name=The+Young+Bucks"">The Young Bucks</a> (<a href=""?id=2&amp;nr=4739&amp;name=Matt+Jackson"">Matt Jackson</a> &amp; <a href=""?id=2&amp;nr=4740&amp;name=Nick+Jackson"">Nick Jackson</a>) defeat <a href=""?id=28&amp;nr=5093&amp;name=Brotherhood+++++++++++++++++++++++"">Brotherhood</a> (<a href=""?id=2&amp;nr=3686&amp;name=Cody+"">Cody</a> &amp; <a href=""?id=2&amp;nr=917&amp;name=Dustin+Rhodes"">Dustin Rhodes</a>) (31:26)","<a href=""?id=1&amp;nr=224981"">AEW Fight For The Fallen</a> - Pay Per View @ Daily's Place in Jacksonville, Florida, USA"
2019-07-13,All Elite Wrestling,Three Way: ,"<a href=""?id=29&amp;nr=2663&amp;name=The+Dark+Order"">The Dark Order</a> (<a href=""?id=2&amp;nr=2397&amp;name=Evil+Uno"">Evil Uno</a> &amp; <a href=""?id=2&amp;nr=5424&amp;name=Stu+Grayson"">Stu Grayson</a>) defeat <a href=""?id=28&amp;nr=8746&amp;name=A+Boy+And+His+Dinosaur"">A Boy And His Dinosaur</a> (<a href=""?id=2&amp;nr=18237&amp;name=Jungle+Boy+"">Jungle Boy</a> &amp; <a href=""?id=2&amp;nr=11924&amp;name=Luchasaurus"">Luchasaurus</a>) and <a href=""?id=2&amp;nr=8047&amp;name=Angelico"">Angelico</a> &amp; <a href=""?id=2&amp;nr=842&amp;name=Jack+Evans"">Jack Evans</a> (15:07)","<a href=""?id=1&amp;nr=224981"">AEW Fight For The Fallen</a> - Pay Per View @ Daily's Place in Jacksonville, Florida, USA"
2019-06-29,All Elite Wrestling,,"<a href=""?id=2&amp;nr=1369&amp;name=CIMA"">CIMA</a> defeats <a href=""?id=2&amp;nr=452&amp;name=Christopher+Daniels"">Christopher Daniels</a> (10:58)","<a href=""?id=1&amp;nr=228531"">AEW Fyter Fest</a> - Pay Per View @ Ocean Center in Daytona Beach, Florida, USA"
2019-06-29,All Elite Wrestling,,"<a href=""?id=2&amp;nr=3686&amp;name=Cody+"">Cody</a> vs. <a href=""?id=2&amp;nr=18849&amp;name=Darby+Allin"">Darby Allin</a> - Time Limit Draw (20:00)","<a href=""?id=1&amp;nr=228531"">AEW Fyter Fest</a> - Pay Per View @ Ocean Center in Daytona Beach, Florida, USA"
2019-06-29,All Elite Wrestling,,"<a href=""?id=29&amp;nr=2366&amp;name=The+Elite"">The Elite</a> (<a href=""?id=2&amp;nr=2906&amp;name=Kenny+Omega"">Kenny Omega</a>, <a href=""?id=2&amp;nr=4739&amp;name=Matt+Jackson"">Matt Jackson</a> &amp; <a href=""?id=2&amp;nr=4740&amp;name=Nick+Jackson"">Nick Jackson</a>) defeat <a href=""?id=2&amp;nr=5329&amp;name=Laredo+Kid"">Laredo Kid</a> &amp; <a href=""?id=28&amp;nr=7400&amp;name=The+Lucha+Brothers"">The Lucha Brothers</a> (<a href=""?id=2&amp;nr=10334&amp;name=Pentagon+Jr."">Pentagon Jr.</a> &amp; <a href=""?id=2&amp;nr=10343&amp;name=Rey+Fenix++"">Rey Fenix</a>) (20:29)","<a href=""?id=1&amp;nr=228531"">AEW Fyter Fest</a> - Pay Per View @ Ocean Center in Daytona Beach, Florida, USA"
2019-06-29,All Elite Wrestling,Four Way: ,"<a href=""?id=2&amp;nr=11161&amp;name=Adam+Page"">Adam Page</a> defeats <a href=""?id=2&amp;nr=4504&amp;name=Jimmy+Havoc"">Jimmy Havoc</a> and <a href=""?id=2&amp;nr=18237&amp;name=Jungle+Boy+"">Jungle Boy</a> and <a href=""?id=2&amp;nr=17012&amp;name=MJF"">MJF</a> (10:51)","<a href=""?id=1&amp;nr=228531"">AEW Fyter Fest</a> - Pay Per View @ Ocean Center in Daytona Beach, Florida, USA"
2019-06-29,All Elite Wrestling,Lights Out: ,"<a href=""?id=2&amp;nr=3940&amp;name=Jon+Moxley"">Jon Moxley</a> defeats <a href=""?id=2&amp;nr=10271&amp;name=Joey+Janela"">Joey Janela</a> (20:21)","<a href=""?id=1&amp;nr=228531"">AEW Fyter Fest</a> - Pay Per View @ Ocean Center in Daytona Beach, Florida, USA"
2019-06-29,All Elite Wrestling,Triple Threat: ,"<a href=""?id=2&amp;nr=9434&amp;name=Riho"">Riho</a> defeats <a href=""?id=2&amp;nr=17025&amp;name=Nyla+Rose"">Nyla Rose</a> and <a href=""?id=2&amp;nr=16547&amp;name=Yuka+Sakazaki"">Yuka Sakazaki</a> (13:02)","<a href=""?id=1&amp;nr=228531"">AEW Fyter Fest</a> - Pay Per View @ Ocean Center in Daytona Beach, Florida, USA"
2019-05-25,All Elite Wrestling,,"<a href=""?id=28&amp;nr=5164&amp;name=Best+Friends"">Best Friends</a> (<a href=""?id=2&amp;nr=3828&amp;name=Chuck+Taylor"">Chuck Taylor</a> &amp; <a href=""?id=2&amp;nr=2963&amp;name=Trent"">Trent</a>) defeat <a href=""?id=2&amp;nr=8047&amp;name=Angelico"">Angelico</a> &amp; <a href=""?id=2&amp;nr=842&amp;name=Jack+Evans"">Jack Evans</a> (12:42)","<a href=""?id=1&amp;nr=220402"">AEW Double Or Nothing 2019</a> - Pay Per View @ MGM Grand Garden Arena in Las Vegas, Nevada, USA"
2019-05-25,All Elite Wrestling,,"<a href=""?id=2&amp;nr=758&amp;name=Chris+Jericho"">Chris Jericho</a> defeats <a href=""?id=2&amp;nr=2906&amp;name=Kenny+Omega"">Kenny Omega</a> (26:52)","<a href=""?id=1&amp;nr=220402"">AEW Double Or Nothing 2019</a> - Pay Per View @ MGM Grand Garden Arena in Las Vegas, Nevada, USA"
2019-05-25,All Elite Wrestling,,"<a href=""?id=2&amp;nr=3686&amp;name=Cody+"">Cody</a> defeats <a href=""?id=2&amp;nr=917&amp;name=Dustin+Rhodes"">Dustin Rhodes</a> (22:28)","<a href=""?id=1&amp;nr=220402"">AEW Double Or Nothing 2019</a> - Pay Per View @ MGM Grand Garden Arena in Las Vegas, Nevada, USA"
2019-05-25,All Elite Wrestling,,"<a href=""?id=2&amp;nr=9462&amp;name=Hikaru+Shida"">Hikaru Shida</a>, <a href=""?id=2&amp;nr=9434&amp;name=Riho"">Riho</a> &amp; <a href=""?id=2&amp;nr=8562&amp;name=Ryo+Mizunami"">Ryo Mizunami</a> defeat <a href=""?id=2&amp;nr=828&amp;name=Aja+Kong"">Aja Kong</a>, <a href=""?id=2&amp;nr=4629&amp;name=Emi+Sakura"">Emi Sakura</a> &amp; <a href=""?id=2&amp;nr=16547&amp;name=Yuka+Sakazaki"">Yuka Sakazaki</a> (12:58)","<a href=""?id=1&amp;nr=220402"">AEW Double Or Nothing 2019</a> - Pay Per View @ MGM Grand Garden Arena in Las Vegas, Nevada, USA"
2019-05-25,All Elite Wrestling,,"<a href=""?id=29&amp;nr=2246&amp;name=SCU"">SCU</a> (<a href=""?id=2&amp;nr=452&amp;name=Christopher+Daniels"">Christopher Daniels</a>, <a href=""?id=2&amp;nr=892&amp;name=Frankie+Kazarian"">Frankie Kazarian</a> &amp; <a href=""?id=2&amp;nr=293&amp;name=Scorpio+Sky"">Scorpio Sky</a>) defeat <a href=""?id=29&amp;nr=2283&amp;name=STRONGHEARTS"">STRONGHEARTS</a> (<a href=""?id=2&amp;nr=1369&amp;name=CIMA"">CIMA</a>, <a href=""?id=2&amp;nr=15430&amp;name=El+Lindaman"">El Lindaman</a> &amp; <a href=""?id=2&amp;nr=9617&amp;name=T-Hawk"">T-Hawk</a>) (13:38)","<a href=""?id=1&amp;nr=220402"">AEW Double Or Nothing 2019</a> - Pay Per View @ MGM Grand Garden Arena in Las Vegas, Nevada, USA"
2019-05-25,All Elite Wrestling,"<a href=""?id=5&amp;nr=5"">AAA World Tag Team Title</a>: ","<a href=""?id=28&amp;nr=1030&amp;name=The+Young+Bucks"">The Young Bucks</a> (<a href=""?id=2&amp;nr=4739&amp;name=Matt+Jackson"">Matt Jackson</a> &amp; <a href=""?id=2&amp;nr=4740&amp;name=Nick+Jackson"">Nick Jackson</a>) (c) defeat <a href=""?id=28&amp;nr=7400&amp;name=The+Lucha+Brothers"">The Lucha Brothers</a> (<a href=""?id=2&amp;nr=10334&amp;name=Pentagon+Jr."">Pentagon Jr.</a> &amp; <a href=""?id=2&amp;nr=10343&amp;name=Rey+Fenix++"">Rey Fenix</a>) (24:48)","<a href=""?id=1&amp;nr=220402"">AEW Double Or Nothing 2019</a> - Pay Per View @ MGM Grand Garden Arena in Las Vegas, Nevada, USA"
2019-05-25,All Elite Wrestling,Four Way: ,"<a href=""?id=2&amp;nr=17188&amp;name=Dr.+Britt+Baker+DMD"">Dr. Britt Baker DMD</a> defeats <a href=""?id=2&amp;nr=3643&amp;name=Awesome+Kong+"">Awesome Kong</a> and <a href=""?id=2&amp;nr=19461&amp;name=Kylie+Rae"">Kylie Rae</a> and <a href=""?id=2&amp;nr=17025&amp;name=Nyla+Rose"">Nyla Rose</a> (11:08)","<a href=""?id=1&amp;nr=220402"">AEW Double Or Nothing 2019</a> - Pay Per View @ MGM Grand Garden Arena in Las Vegas, Nevada, USA"
