id,name,rating,current_gimmick,age,promotion,brand,active_roles,birthplace,gender,height,weight,www,alter_egos,roles,debut,experience,wrestling_style,nicknames,signature_moves,trainer,background,career_end,day_of_death,active
1193,Mo Green,,Mo Green,,Freelancer,,"Singles Wrestler,Tag Team Wrestler,Manager","Jeffersonville, Indiana, USA",male,66.0,180.0,,"Bruce The Butler,Demond Thompson,Desmond Howard,Lamont,Mo Green,Miles Green,Morris,Static D","Singles Wrestler,Tag Team Wrestler,Manager,WWE Development Wrestler",2000,22.0,Techniker,Static D,Bad Trip,OVW Wrestling School,,,,False
658,Goldberg,6.35,Goldberg,55.0,World Wrestling Entertainment,,Singles Wrestler,"Tulsa, Oklahoma, USA",male,76.0,284.0,http://www.billgoldberg.com/;https://twitter.com/Goldberg,"Bill Gold,Goldberg,Bill Goldberg",Singles Wrestler,23.06.1997,24.0,Powerhouse,,"Jackhammer,Spear","Dewayne Bruce, WCW Power Plant",Football,,,False
361,Nathan Jones,2.68,,,,,,"Gold Coast, Queensland, Australia",male,83.0,345.0,,Nathan Jones,Singles Wrestler,2001,4.0,Powerhouse,,Torture Rack,Mike Bell & Tom Howard,Kraftdreikampf,08.10.2005,,False
867,Linda Miles,3.23,,,,,,"Cincinnati, Ohio, USA",female,72.0,154.0,,"Linda Miles,Linda,Shaniqua","Singles Wrestler,Valet",04.06.2002,3.0,Techniker,Hot Mocha,"Powerbomb,Diving Crossbody","Al Snow, Chavo Guerrero Jr. & Jacqueline",,2005,,False
183,Chris Kanyon,6.01,,,,,,"New York City, New York, USA",male,76.0,268.0,,"Chris Kanyon,Chris K,Kanyon,Positively Kanyon,Chris Canyon,Chris Morgan,Mortis","Singles Wrestler,Tag Team Wrestler,Trainer",05.04.1992,18.0,"Allrounder,Techniker","Champagne,The Innovator Of Offense","Flatliner,Kanyon Cutter","Afa, Bobby Bold Eagle, Fabulous Moolah, Mae Young & WCW Power Plant",,2010,02.04.2010,False
548,Shane McMahon,7.54,Shane McMahon,52.0,Freelancer,,,"Gaithersburg, Maryland, USA",male,74.0,231.0,,"Shane McMahon,Shane Stevens","Singles Wrestler,Tag Team Wrestler,Manager,Color Commentator,Referee,On-Air Official,Backstage Helper",15.12.1998,23.0,"Allrounder,Spot-Wrestler","Boy Wonder,Shane-O-Mac","Coast To Coast,Leap Of Faith","Tom Prichard, Pat Patterson & Jerry Brisco",,,,False
655,Zach Gowen,4.77,Zach Gowen,39.0,Freelancer,,"Singles Wrestler,Trainer","Livonia, Michigan, USA",male,73.0,167.0,https://twitter.com/ZachGowen;https://myspace.com/zachgowen;http://www.zachgowen.com;https://www.instagram.com/zachgowen,"Tenacious Z,Zach Gowen","Singles Wrestler,Trainer",16.03.2002,20.0,High Flyer,Tenacious Z,"One-Legged Figure Four Leglock,One-Legged Moonsault,Unisault,Zack Attack",Tommy Johnson & Truth Martini,,,,False
860,Christopher Nowinski,6.37,,,,,,"Arlington Heights, Illinois, USA",male,77.0,264.0,http://www.sportslegacy.org;https://www.facebook.com/chris.nowinski,"Christopher Nowinski,Chris Harvard,Chris Harvey,Chris Nowinski,Harvard Chris",Singles Wrestler,29.06.2001,2.0,Allrounder,,Smark Bomb,"Al Snow, Killer Kowalski & Tazz",Football,24.05.2004,,False
899,Bill DeMott,5.11,,,,,,"Titusville, Florida, USA",male,71.0,273.0,http://twitter.com/BillDeMott,"Bill DeMott,Crash The Terminator,Crash,General Rection,Captain Rection,Hugh Morrus,Man Of Question","Singles Wrestler,Color Commentator,Trainer",1990,21.0,Brawler,Laughing Man,"No Laughing Matter,No Joke",Johnny Rodz,,2011,,False
400,Steve Williams,8.42,,,,,,"Lakewood, Colorado, USA",male,74.0,271.0,,Steve Williams,"Singles Wrestler,Tag Team Wrestler,Road Agent,Trainer",26.05.1982,27.0,Allrounder,Dr. Death,"Dangerous Backdrop,Doctor Bomb,Oklahoma Stampede",Bill Watts & The Turk,"Ringen,Football",15.08.2009,29.12.2009,False
137,Bull Buchanan,3.94,Bull Buchanan,54.0,Freelancer,,"Singles Wrestler,Tag Team Wrestler,Trainer","Eddyville, Kentucky, USA",male,78.0,273.0,https://www.facebook.com/bull.buchanan.79,"B-2,B²,Bling-Bling Buchanan,Barry Bret,Bull Buchanan,Barry Buchanan,Buchanan,Lord Humongous,Punisher,Recon,Sam McGraw,Stud","Singles Wrestler,Tag Team Wrestler,Trainer",1995,27.0,Powerhouse,,"Axe Kick,Iron Bomb",James Hammonds,,,,False
971,Eric Angle,3.46,,,,,,"Mt. Lebanon, Pennsylvania, USA",male,73.0,240.0,,Eric Angle,"Singles Wrestler,Tag Team Wrestler,WWE Development Wrestler",04.04.2001,2.0,Techniker,,Angle Slam,"Danny Davis, Doug Basham & Kurt Angle",Ringen,12.2003,,False
287,Teddy Hart,6.48,Teddy Hart,42.0,Freelancer,,Singles Wrestler,"Calgary, Alberta, Canada",male,72.0,187.0,https://www.facebook.com/ted.hart.750;https://twitter.com/TeddyHartIsBack;https://www.instagram.com/TeddyHartOfficial,"Teddy Hart,Ted Hart,Ted Annis","Singles Wrestler,Tag Team Wrestler,Trainer,WWE Development Wrestler",1995,27.0,"High Flyer,Spot-Wrestler","Loose Cannon,The Past Present & Future Of Professional Wrestling","Hart Attack,Hart Attack 2.0,Open Hart Surgery,Super Asai Moonsault",Bruce Hart & Dory Funk Jr.,,,,False
225,Horace,1.42,,,,,,"Tampa, Florida, USA",male,77.0,251.0,,"Horace,Horace Boulder,Horace Hogan,Axe Boulder,Predator,Prey Of The Dead","Singles Wrestler,Tag Team Wrestler",31.01.1990,12.0,Powerhouse,,Full Nelson Slam,Boris Malenko,,2002,,False
431,Mike Awesome,8.15,,,,,,"Tampa, Florida, USA",male,76.0,295.0,,"Gladiator,Mike Awesome,Pro","Singles Wrestler,Tag Team Wrestler",26.02.1989,17.0,Powerhouse,"Awesome,Career Killer,Fat Chick Thriller,That 70's Guy","Awesome Bomb,Awesome Splash",Steve Keirn & Jimmy del Ray,,2006,17.02.2007,False
321,David Flair,2.05,,,,,,"Hennepin, Minnesota, USA",male,73.0,205.0,,David Flair,"Singles Wrestler,WWE Development Wrestler",17.01.1999,10.0,Allrounder,,Figur Four Leglock,"WCW Power Plant, Curt Hennig & Barry Windham",,2009,,False
446,Taz,8.24,Taz,54.0,All Elite Wrestling,,"Manager,Color Commentator","New York City, New York, USA",male,69.0,246.0,http://twitter.com/OfficialTAZ;http://www1.play.it/the-taz-show/,"Kid Krush,Pete Tazello,Tasmaniac,Tasmaniac 1,Tasmaniac Noga,Tasmanian Devil,Tazmaniac,Battlemaniac Taz,Taz,Tazz","Singles Wrestler,Tag Team Wrestler,Manager,Color Commentator,Trainer",03.06.1987,15.0,"Techniker,Powerhouse",The Human Suplex Machine,"Tazmission,Tazmission Suplex,Brooklyn Boot,Clothesline,Concrete Crash",Johnny Rodz,"Ringen,Judo,Football",09.06.2002,,False
349,Ron Waterman,,,,,,,"Greeley, Colorado, USA",male,74.0,264.0,,Ron Waterman,"Singles Wrestler,WWE Development Wrestler",01.09.2000,5.0,Powerhouse,"H2O,H2O Man","Tap Out,Water Bomb","Danny Davis, Doug Basham & Rip Rogers","Ringen,Jiu-Jitsu,Mixed Martial Arts",2005,,False
297,Desire,5.7,,,,,,"Falmouth, Michigan, USA",female,68.0,145.0,https://twitter.com/kimbl13?lang=en,"Desire,Every Man's Desire,Kim Neilson,Miss Galaxy",Singles Wrestler,25.08.2001,4.0,Techniker,,,Dusty Rhodes,,2005,,False
18,Diamond Dallas Page,7.83,,,,,,"Point Pleasant, New Jersey, USA",male,77.0,233.0,http://www.DiamondDallasPage.com/;http://TheRealDDP.blogspot.com;http://www.DDPYoga.com;https://twitter.com/DDPYoga;https://twitter.com/RealDDP;http://www.pinterest.com/DDPYoga/;https://www.facebook.com/officialddp;https://www.facebook.com/diamonddallaspage;https://www.ddpyoganow.com/,"Dallas Page,Diamond Dallas Page","Singles Wrestler,Manager,Color Commentator",1991,14.0,Allrounder,"DDP,Handsome,The People's Champion","Diamond Cutter,Diamond Death Cutter,Diamond Dream,Diamond Bomb /Jersey Bomb,Diamond Clash","Dusty Rhodes, Sgt. Buddy Lee Parker, Jake Roberts & The Assassin",,27.08.2005,,False
430,Perry Saturn,7.35,,,,,,"Lakewood, Ohio, USA",male,70.0,233.0,http://www.perrysaturn.net;http://twitter.com/perrysaturn1;https://www.facebook.com/perrysaturn,"Gargoyle,Iron Horseman,Perry Saturn,Saturn,Peter Motts","Singles Wrestler,Tag Team Wrestler,Trainer,Backstage Helper",27.10.1990,23.0,Techniker,,"Rings Of Saturn,Death Valley Driver",Killer Kowalski & Mike Hollow,"Judo,Karate",2013,,False
8851,Bubba The Love Sponge,0.16,Bubba The Love Sponge,56.0,Freelancer,,"Singles Wrestler,Interviewer","Warsaw, Indiana, USA",male,70.0,,http://btls.com;https://twitter.com/btlsradio;https://www.facebook.com/TheBubbaArmy;https://www.youtube.com/channel/UCv_S39rljZ9PPOFx9dssDIA,Bubba The Love Sponge,"Singles Wrestler,Interviewer",,,,,,,,,,False
1615,Mean Mike,,,,,,,,male,74.0,275.0,,"Grey Skull,Mean Mike,Mike Moran,Mike Richards,Mighty Kodiak,Texas Hangman #1,Texas Hangman Killer,Killer,Texas Outlaw #1",Tag Team Wrestler,,,Powerhouse,Mean,Reverse Neckbreaker,,,,,False
483,Adam Windsor,,,,,,,"Coventry, West Midlands, England, UK",male,72.0,231.0,http://www.europeanunionwrestling.com/,Adam Windsor,"Singles Wrestler,Trainer",1998,16.0,Techniker,The Royal Stud Of Royal Blood,"Spinning Diamond Cutter,Superkick",Dory Funk Jr. & Andre Baker,Judo,2014,21.04.2022,False
1788,Marcus Dillon,,,,,,,"Florida, USA",male,74.0,257.0,,Marcus Dillon,Singles Wrestler,1998,24.0,Allrounder,The Reason,,,,,,False
3166,BJ Payne,,,,,,,"Fayetteville, North Carolina, USA",male,73.0,235.0,https://twitter.com/#!/realbjpayne,"BJ Payne,Payne","Singles Wrestler,Tag Team Wrestler",1998,7.0,Allrounder,,"Payne Killer,Sky High",Danny Davis & Gene Anderson,,2005,,False
909,Flash Flanagan,4.9,Flash Flanagan,48.0,Freelancer,,Singles Wrestler,"Indianapolis, Indiana, USA",male,74.0,231.0,http://www.myspace.com/slashamania;http://www.facebook.com/flanaganflash,"Flash Flanagan,Flash,Flanagan,Gregor Falcon,Kobain,Slash Venom",Singles Wrestler,1992,30.0,Allrounder,The Man Who Loves To Steal The Show,WhipFlash,,,,,False
5541,Russ McCullough,,,,,,,USA,male,83.0,350.0,,Russ McCullough,"Singles Wrestler,WWE Development Wrestler",,,"Brawler,Powerhouse",Big,,,Football,,,False
882,Jerry Lynn,7.72,,58.0,All Elite Wrestling,,,"Minneapolis, Minnesota, USA",male,69.0,205.0,https://twitter.com/itsjerrylynn,"Avenger,Dynamic Lynn,Gorgada Cross,Gorgon Cross,Sultan Gargola,Jerry Lynn,Mr. JL,Whirlwind","Singles Wrestler,Tag Team Wrestler,Road Agent,Trainer",23.03.1988,25.0,Techniker,"Dynamic,New F'n Show","Cradle Piledriver,Tombstone Piledriver,Ligerbomb",Brad Rheingans,Ringen,23.03.2013,,False
613,Buff Bagwell,4.35,Buff Bagwell,52.0,Freelancer,,Singles Wrestler,"Marietta, Georgia, USA",male,70.0,246.0,https://twitter.com/marcbuffbagwell;https://www.instagram.com/marcusbuffbagwell;https://buffandboochcast.podbean.com;https://www.facebook.com/marcus.bagwell.94;https://www.youtube.com/channel/UCRHTrVNrypA8V8qDtJFi3Zw;http://www.myspace.com/imbuffthestuff,"Buff Bagwell,Christian,Fabian,Fabulous Fabian,Handsome Stranger,Marcus Alexander Bagwell,Marcus Bagwell","Singles Wrestler,Tag Team Wrestler",1990,32.0,Allrounder,"Buff Daddy,The Stuff",Buff Blockbuster,"Dustin Rhodes, Mike Graham & Steve Lawler",,,,False
537,Steve Blackman,5.92,,,,,,"Annville, Pennsylvania, USA",male,74.0,244.0,,"Steve Blackman,Steve R. Blackman","Singles Wrestler,Tag Team Wrestler",08.1986,15.0,"Brawler,Martial Arts","The Lethal Weapon,The Silent Assassin","Bicycle Kick,Darkside Sleeper,Thrust Kick,Savate Kick",Tony Altimore,"Jiu-Jitsu,Karate,Kickboxen,Gewichtheben",2001,,False
531,Dean Malenko,8.67,Dean Malenko,61.0,All Elite Wrestling,,Road Agent,"Irvington, New Jersey, USA",male,68.0,216.0,,"Dean Malenko,Dean Sarcoff,Great Pumpkin","Singles Wrestler,Tag Team Wrestler,Road Agent,Referee,Trainer",1979,22.0,Techniker,"Double Ho Seven,The Iceman,The Man Of 1.000 Holds,The Shooter","Texas Cloverleaf,Tiger Driver,Northern Light Suplex",Boris Malenko & Karl Gotch,Ringen,11.12.2001,,False
1739,Lexie Fyfe,3.53,Lexie Fyfe,53.0,Freelancer,,"Singles Wrestler,Tag Team Wrestler,Booker,Trainer,On-Air Official,Backstage Helper","Denville, New Jersey, USA",female,64.0,134.0,https://twitter.com/SlamminLadies;https://www.facebook.com/lexie.fyfe,"Foxy Lady,Fran,Les Lexie,Lexie Fyfe,Midnight Widow","Singles Wrestler,Tag Team Wrestler,Booker,Trainer,On-Air Official,Backstage Helper",08.1995,26.0,Techniker,Foxy Lady,"Attitude Adjuster,Figure Fyfe Leglock","Jeff Hardy, Johnny Rodz, Ken Spence & Matt Hardy",,,,False
4452,Dee Dee Dakoda,,,,,,,"Fort Knox, Kentucky, USA",female,69.0,136.0,http://www.geocities.com/deedeeventuri,"Dee Dee Dakoda,Dee Dee Venturi,Kat Larue,Kat",Singles Wrestler,1998,24.0,"Allrounder,Techniker",The Kat,,Andre Marcel,,,,False
261,Terri Runnels,5.33,,,,,,"Live Oak, Florida, USA",female,59.0,99.0,https://twitter.com/theterrirunnels;http://www.theterrirunnels.com;https://www.youtube.com/user/terrirunnels;https://myspace.com/theterrirunnels;https://www.instagram.com/theterrirunnels/,"Alexandra York,Marlena,Terri Runnels,Terri","Singles Wrestler,Interviewer,Valet",1999,4.0,,,,,,2003,,False
45,Bull Schmitt,,,,,,,"Coffeyville, Kansas, USA",male,79.0,275.0,https://www.facebook.com/waynejohnson.bullschmitt,Bull Schmitt,"Singles Wrestler,Tag Team Wrestler",22.11.1996,19.0,Powerhouse,Das Franchise,"Schmitt Bomb,Schmitt Jack",Harley Race,,2015,,False
23206,Rocco Valentino,,Rocco Valentino,,Freelancer,,"Singles Wrestler,Promoter,Play-by-Play Commentator","Oklahoma, USA",male,70.0,220.0,,"Ichiban,Rocco Valentino","Singles Wrestler,Promoter,Play-by-Play Commentator",1996,26.0,,,"El Finito,Roccosault",,,,,False
1897,Harvey Wippleman,4.5,Harvey Wippleman,56.0,World Wrestling Entertainment,,Manager,USA,male,67.0,154.0,,"Bruno Lauer,Downtown Bruno,Uptown Bruno,Harvey Wippleman,Hervina","Singles Wrestler,Road Agent,Manager,Referee",,,,Doctor,,,,,,False
26,Tracy Smothers,6.13,,,,,,"Springfield, Tennessee, USA",male,73.0,235.0,,"Freddie Joe Floyd,Golden Vampire XIII,New Jason The Terrible,Shaquille Ali,Steve Lane,Tracy Smothers","Singles Wrestler,Tag Team Wrestler,Promoter,Trainer",1983,37.0,Techniker,"The Made Man,The Main Event Man,The Wild-Eyed Southern Boy","Spinebuster,Tennessee Jawbreaker",Steve Keirn & Stan Lane,"Ringen,Golf,Football,Baseball",28.10.2020,28.10.2020,False
1321,Luna Vachon,5.79,,,,,,"Atlanta, Georgia, USA",female,67.0,156.0,,"Angel Vachon,Angel Baby,Daughter Of Darkness,Luna Vachon,Luna,Princess Luna","Singles Wrestler,Manager,Valet",1985,22.0,Allrounder,"Queen Of Extreme,The Lunatic","Luna Eclipse,Luna Sault,Luna Bomb",Fabulous Moolah & Vivian Vachon,,07.12.2007,27.08.2010,False
435,Blue Meanie,3.01,Blue Meanie,48.0,Freelancer,,"Singles Wrestler,Tag Team Wrestler","Atlantic City, New Jersey, USA",male,73.0,295.0,https://twitter.com/BlueMeanieBWO;https://twitter.com/MindOfTheMeanie;https://www.instagram.com/bluemeaniebwo;https://myspace.com/thebluemeanie;https://www.facebook.com/brian.heffron,"Blue Meanie,Bluedust,Blue Boy,Da Blue Guy,Brian Rollins,Bryan St. John,White Trash,Zebra Kid","Singles Wrestler,Tag Team Wrestler,Promoter",03.1994,28.0,"Allrounder,Comedy/Gimmick",,"Meaniesault,People's Legdrop",Al Snow & Sabu,,,,False
149,Ken Shamrock,7.32,Ken Shamrock,58.0,Freelancer,,Singles Wrestler,"Warner Robins, Georgia, USA",male,73.0,209.0,https://www.instagram.com/kenshamrockofficial/;https://www.youtube.com/c/kenshamrockofficial;https://twitter.com/ShamrockKen;https://twitter.com/Ken_Shamrock;https://www.facebook.com/worldsmostdangerousman/;http://www.kenshamrock.com,"Ken Shamrock,Vince Torelli,Wayne Shamrock","Singles Wrestler,Tag Team Wrestler",06.1989,32.0,"Allrounder,Techniker,Martial Arts","Mr. Wrestling,The World's Most Dangerous Man","Ankle Lock,Belly-To-Belly Suplex","Buzz Sawyer, Gene Anderson, Leo Burke, Nelson Royal, Bret Hart, Dean Malenko, Yoshiaki Fujiwara & Masakatsu Funaki","Ringen,Football,Baseball,Basketball",,,False
427,Droz,4.0,,,,,,"Mays Landing, New Jersey, USA",male,76.0,266.0,https://www.facebook.com/darren.drozdov,"Droz,Darren Drozdov","Singles Wrestler,Tag Team Wrestler",11.1997,1.0,Powerhouse,,New Jersey Naptime,Tom Prichard,"Football,Kugelstoßen,Speerwurf,Diskuswerfen,Leichtathletik",05.10.1999,,False
4770,Mike Hollow,,Mike Hollow,,Freelancer,,"Singles Wrestler,Tag Team Wrestler,Trainer","Plaistow, New Hampshire, USA",male,,,https://www.facebook.com/mike.hollow1,"Annihilator Seek,Mike Hollow","Singles Wrestler,Tag Team Wrestler,Trainer",,,"Allrounder,Techniker","All American,Mean",,Killer Kowalski,,,,False
9155,Pepe Prado,,Pepe Prado,,Freelancer,,Singles Wrestler,"Florida, USA",male,69.0,207.0,,"Jose Prado,Pepe Prado",Singles Wrestler,,,Techniker,,,,,,,False
1949,Pablo Marquez,5.67,Pablo Marquez,48.0,Freelancer,,"Singles Wrestler,Trainer","Quito, Ecuador",male,69.0,220.0,,"Babu,El Puerto Ricano,Gaijin,La Pantera Ecuatoriana,Pablo Marquez,PABLO,Ubas","Singles Wrestler,Trainer",1992,30.0,Techniker,,"Lionsault,Diving Crossbody",Larry Sharpe,,,,False
4250,Alexander Otsuka,8.14,Alexander Otsuka,50.0,Freelancer,,"Singles Wrestler,Tag Team Wrestler","Tokushima, Japan",male,71.0,231.0,https://twitter.com/AlexanderOtsuka;http://ameblo.jp/aodc,"Alexander Otsuka,Alex Warrior,Otoko Sakari,Shoo Kim","Singles Wrestler,Tag Team Wrestler",18.08.1995,26.0,Techniker,,"ASD,Alek Lock,Dragon Suplex,Release German Suplex,Giant Swing",Yoshiaki Fujiwara,Ringen,,,False
37,Reckless Youth,7.27,,,,,,"Mt. Holly, New Jersey, USA",male,70.0,200.0,http://www.tomcarter.us;https://www.facebook.com/tom.carter.140,"Melvin Snodgrass,Reckless Youth,Silver Wings,Tom Carter","Singles Wrestler,Tag Team Wrestler,Promoter,Trainer,WWE Development Wrestler",02.1995,15.0,"Techniker,Comedy/Gimmick",The King of The Indies,"Northern Lights 2K1,Stretch Plum,Frog Splash,Reign Drop","Al Snow, Larry Sharpe & Steven Regal",,2010,,False
990,Great Sasuke,9.07,Great Sasuke,52.0,Michinoku Pro Wrestling,,"Singles Wrestler,Tag Team Wrestler,Promoter","Morioka, Iwate, Japan",male,69.0,189.0,https://twitter.com/the_greatsasuke;http://ameblo.jp/thegreatsasuke;http://gree.jp/the_great_sasuke,"Great Sasuke,Sasuke,SASUKE,Ninja Sasuke,Masanori Murakawa,Masa Michinoku,MASA Michinoku,Super Nino","Singles Wrestler,Tag Team Wrestler,Promoter",01.03.1990,32.0,"Techniker,High Flyer",,"Sasuke Special,Thunderfire Powerbomb,Senton Atomico,Ram Jam",Gran Hamada & Kotetsu Yamamoto,Turnen,,,False
1051,Tiger Mask,6.69,Tiger Mask,51.0,New Japan Pro Wrestling,,"Singles Wrestler,Tag Team Wrestler","Urayasu, Chiba, Japan",male,68.0,187.0,https://www.instagram.com/tigermask.njpw/,"Tiger,Tiger Mask","Singles Wrestler,Tag Team Wrestler",15.07.1995,26.0,"Techniker,High Flyer","Golden Tiger,Yellow Devil","Tiger Suplex,Tiger Driver,Crossface Chickenwing,Millennium Suplex,Destroy Suplex",The Great Sasuke & Tiger Mask,Shooto,,,False
4035,Brett Sanders,,,,,,,"Chicago, Illinois, USA",male,,,https://myspace.com/b3sanders,"Brett Sanders,Vyzago","Singles Wrestler,Tag Team Wrestler",1992,30.0,,Bad Boy,,Sam DeCero,,,,False
447,Julio Dinero,5.96,,,,,,"Washington, District Of Columbia, USA",male,74.0,235.0,,"Brian Wall,Julio Dinero,Julio Fantastico,Julio S. Fantastico,Julio Sanchez,Sheik Ali Amin,Unknown Soldier","Singles Wrestler,Tag Team Wrestler",10.1994,19.0,Techniker,Hot Property,Near Death Experience,Axl Rotten & Hack Myers,,2013,,False
1389,Headhunter A,4.84,Headhunter A,53.0,Freelancer,,"Singles Wrestler,Tag Team Wrestler","Santa Isabel, Puerto Rico, USA",male,71.0,326.0,https://www.facebook.com/HeadHunters2020,"Headhunter A,Reggaetone 1,Squat Team 1","Singles Wrestler,Tag Team Wrestler",1986,36.0,,,"Flying Body Press,Flying Legdrop,Moonsault Press,Powerbomb",Johnny Rodz,,,,False
1390,Headhunter B,4.78,Headhunter B,53.0,Freelancer,,"Singles Wrestler,Tag Team Wrestler","Santa Isabel, Puerto Rico, USA",male,71.0,352.0,,"Headhunter B,Reggaetone 2,Squat Team 2","Singles Wrestler,Tag Team Wrestler",1986,36.0,,,"Flying Body Press,Flying Legdrop,Powerbomb,Diving Elbow Drop",Johnny Rodz,,,,False
6955,Eddie Jackie,,,,,,,"Florida, USA",male,71.0,,http://www.facebook.com/edward.bogacki,"American Destroyer,Eddie Jackie,Enforcer,Perfect 10",Singles Wrestler,,,,The Enforcer,,,,,,False
856,Ron Harris,3.04,,,,,,"Apopka, Florida, USA",male,80.0,286.0,,"8-Ball,Eli Blu,Gerald,Jason Grimm,Ron Harris,Big Ron,Ron Bruise",Tag Team Wrestler,11.1987,18.0,Brawler,,H-Bomb,Rocky Montana & Harley Race,,2005,,False
936,Don Harris,2.73,,,,,,"Apopka, Florida, USA",male,80.0,286.0,,"Don Harris,Don Bruise,Heavy D,Jacob Blu,Jared Grimm,Patrick,Skull","Tag Team Wrestler,Road Agent",11.1987,18.0,Brawler,,H-Bomb,Rocky Montana,,2005,,False
542,Dan Severn,6.52,Dan Severn,63.0,Freelancer,,Singles Wrestler,"Flint, Michigan, USA",male,74.0,271.0,https://twitter.com/danbeastsevern;https://www.instagram.com/dan.thebeast.severn;https://www.youtube.com/channel/UCV3Q0PHXCGXWQk9rfPR4orQ;http://dansevern.com;http://www.myspace.com/danthebeastsevern,Dan Severn,"Singles Wrestler,Promoter,Trainer",1991,31.0,Techniker,The Beast,"Waki Gatame,Beast Choker,Belly-to-Belly Suplex",Al Snow,Ringen,,,False
489,Kurrgan,2.44,,,,,,"Sainte-Marie-de-Kent, New Brunswick, Canada",male,82.0,321.0,https://twitter.com/Robert_Maillet,"Acadian Giant,Giant Kurrgan,Gigante Kurrgan,Goliath El Gigante,Interrogator,Kurrgan,Goliath Kurrgan,Goliath The Giant","Singles Wrestler,Tag Team Wrestler",1989,22.0,"Brawler,Powerhouse",The Interrogator,"Paralyzer,Chokeslam,Big Boot","Bret Hart, Leo Burke & Stephen Petitpas",,2011,,False
4688,Toscano,,Toscano,48.0,Freelancer,,"Singles Wrestler,Tag Team Wrestler","Monterrey, Nuevo Leon, Mexiko",male,69.0,209.0,https://www.facebook.com/profile.php?id=100008533538140,"Armando Fernandez,Baby Toscano,Oziel Toscano,Tarzan Boy,Toscano","Singles Wrestler,Tag Team Wrestler",27.11.1993,28.0,"Techniker,High Flyer",El Consentido de las Damas,"Asai Moonsault,Huracanrana,Pescado,La Mecedora",Blue Fish,,,,False
818,El Hijo del Santo,8.95,El Hijo del Santo,58.0,Freelancer,,"Singles Wrestler,Tag Team Wrestler,Promoter","Mexico City, Distrito Federal, Mexiko",male,67.0,161.0,http://www.elhijodelsanto.com.mx/;https://twitter.com/#!/ElHijodelSanto;https://www.facebook.com/HijodelSanto.Oficial,"El Hijo del Santo,El Korak","Singles Wrestler,Tag Team Wrestler,Promoter",06.02.1982,40.0,Techniker,"El Enmascarado de Plata,El Heredero de la Leyenda de Plata","La de a Caballo,Tope de Cristo,Running Tope Suicida,Plancha Suicida","Bobby Lee, El Enfermero & Rafael Salamanca",,,,False
1792,El Pantera,7.74,El Pantera,58.0,Freelancer,,"Singles Wrestler,Tag Team Wrestler,Booker,Trainer","Santiago de Queretaro, Queretaro, Mexiko",male,67.0,187.0,http://www.facebook.com/internacional.pantera,"America,El Manaya,El Pantera,El Pantera II,Pantera,TANAKA,Triton","Singles Wrestler,Tag Team Wrestler,Booker,Trainer",03.11.1985,36.0,Techniker,,"La Jarocha,Top Rope Frankensteiner,Corner Tope Suicida","El Carnicerito, Rafael Salamanca & El Pirata Moreno",,,,False
2204,Dick Togo,7.94,Dick Togo,52.0,New Japan Pro Wrestling,,"Singles Wrestler,Tag Team Wrestler,Booker,Manager","Odate, Akita, Japan",male,67.0,198.0,https://twitter.com/boliviacuba;https://www.instagram.com/dicktogo;http://ameblo.jp/dramaticdicktogo,"Dick Togo,Francesco Togo,Francis Togo,Togo,Prince Togo,Kintaro Inferno,Revolucion,Sakigake Gantetsu,SATO,Dick Sato","Singles Wrestler,Tag Team Wrestler,Booker,Manager,Trainer",05.06.1991,30.0,Allrounder,"Master Of Senton,Master Of Wrestling,The Spoiler","Diving Senton,Pedigree,Crossface Hold,Silver Bullet,Lariat","Gran Hamada, Jado & Gedo","Judo,Baseball",,,False
235,Richie Santiago,,,,,,,"Puerto Rico, USA",male,70.0,216.0,,"El Bufon,El Corsario,Richie Santiago",Singles Wrestler,1991,13.0,,,,,,2004,,False
641,Chyna,5.96,,,,,,"Londonderry, New Hampshire, USA",female,69.0,200.0,https://twitter.com/chynajoanlaurer;http://therealchyna.com/instagram;https://www.facebook.com/ChynaJoanLaurer;http://therealchyna.com,"Chyna,Chyna Doll,Joanie Laurer,Joanie Lee,Just Joanie","Singles Wrestler,Valet",1995,7.0,Powerhouse,The Ninth Wonder Of The World,"DDT,Gorilla Press Slam,Pedigree",Killer Kowalski,Bodybuilding,2002,20.04.2016,False
1790,Tzuki,7.5,Tzuki,48.0,Freelancer,,"Singles Wrestler,Tag Team Wrestler","Ciudad y Puerto de Veracruz, Veracruz, Mexiko",male,43.0,88.0,,"Baby Rabbit,Chiquito,Lil Devil,Mascarita Sagrada Jr.,Max Mini,Mini Dragon,Mini Rey Misterio Jr.,Tzuki,Ultimonito,Venezia","Singles Wrestler,Tag Team Wrestler",1994,28.0,"Techniker,High Flyer",,"Corkscrew Plancha,Flip Plancha,Asai Moonsault,Flying Dropkick,Huracanrana,Tope con Giro,Springboard Tornillo",Furia Guerrera,,,,False
4030,Espectrito,,,,,,,"Oaxaca de Juarez, Oaxaca, Mexiko",male,57.0,143.0,,"Centellita,El Torito,Espectrito,Espectrito I,Mini Vader,Mongel,Pandita Chiquita,Mini Pandita,Sputnik","Singles Wrestler,Tag Team Wrestler",1984,32.0,,,Senton,Dracula III,,,23.01.2016,False
