date,promotion,event_type,arena,location,event_name,event_id,match_type,match_length,participant_count,title_ids,title_names,title_change,winner_ids,winner_names,winning_team_ids,winning_team_names,loser_ids,loser_names,losing_team_ids,losing_team_names,drawer_ids,drawer_names,drawing_team_ids,drawing_team_names,gender
2022-04-27,All Elite Wrestling,TV-Show,Liacouras Center,"Philadelphia, Pennsylvania, USA",AEW Rampage #39,337161,ROH World Television Title,597.0,2,1272,ROH World Television Title,False,676,Samoa Joe,,,2963,Trent Beretta,,,,,,,male
2022-04-27,All Elite Wrestling,TV-Show,Liacouras Center,"Philadelphia, Pennsylvania, USA",AEW Rampage #39,337161,Owen Hart Foundation Men's Tournament Qualifying,623.0,2,,,False,18849,Darby Allin,,,12703,Swerve Strickland,,,,,,,male
2022-04-27,All Elite Wrestling,TV-Show,Liacouras Center,"Philadelphia, Pennsylvania, USA",AEW Dynamite #134,337160,Philadelphia Street Fight,700.0,2,,,False,3821,Serena Deeb,,,9462,Hikaru Shida,,,,,,,female
2022-04-27,All Elite Wrestling,TV-Show,Liacouras Center,"Philadelphia, Pennsylvania, USA",AEW Dynamite #134,337160,Owen Hart Foundation Men's Tournament Qualifying,905.0,2,,,False,12068,Dax Harwood,,,7159,Cash Wheeler,,,,,,,male
2022-04-27,All Elite Wrestling,TV-Show,Liacouras Center,"Philadelphia, Pennsylvania, USA",AEW Dark: Elevation #61,341850,,370.0,4,,,False,"22619,20328","Anna Jay,Kris Statlander",,,"4629,17025","Emi Sakura,Nyla Rose",,,,,,,female
2022-04-27,All Elite Wrestling,TV-Show,Liacouras Center,"Philadelphia, Pennsylvania, USA",AEW Dynamite #134,337160,,388.0,7,,,False,"7142,1768,4006,4739,4740","Adam Cole,Bobby Fish,Kyle O'Reilly,Matt Jackson,Nick Jackson",2366,The Undisputed Elite,"20065,18858","Brian Pillman Jr.,Griff Garrison",9709,The Varsity Blonds,,,,,male
2022-04-27,All Elite Wrestling,TV-Show,Liacouras Center,"Philadelphia, Pennsylvania, USA",AEW Dynamite #134,337160,,529.0,6,,,False,"86,3940,19733","Bryan Danielson,Jon Moxley,Wheeler Yuta",3139,The Blackpool Combat Club,"9087,18841,7870","Aaron Solo,Nick Comoroto,QT Marshall",2915,The Factory,,,,,male
2022-04-27,All Elite Wrestling,TV-Show,Liacouras Center,"Philadelphia, Pennsylvania, USA",AEW Rampage #39,337161,,357.0,2,,,False,13732,Keith Lee,,,23125,Colten Gunn,,,,,,,male
2022-04-27,All Elite Wrestling,TV-Show,Liacouras Center,"Philadelphia, Pennsylvania, USA",AEW Rampage #39,337161,,166.0,6,,,False,"23445,17786,22271","Jade Cargill,Kiera Hogan,Red Velvet",3161,The Baddies,"23406,20105,17272","Skye Blue,Trish Adora,Willow Nightingale",,,,,,,female
2022-04-27,All Elite Wrestling,TV-Show,Liacouras Center,"Philadelphia, Pennsylvania, USA",AEW Dark: Elevation #61,341850,,153.0,2,,,False,23823,Anthony Ogogo,,,-1,Goldy,,,,,,,male
2022-04-27,All Elite Wrestling,TV-Show,Liacouras Center,"Philadelphia, Pennsylvania, USA",AEW Dark: Elevation #61,341850,,140.0,2,,,False,24024,Julia Hart,,,23899,Abby Jane,,,,,,,female
2022-04-27,All Elite Wrestling,TV-Show,Liacouras Center,"Philadelphia, Pennsylvania, USA",AEW Dark: Elevation #61,341850,,280.0,2,,,False,13073,Konosuke Takeshita,,,4331,Rhett Titus,,,,,,,male
2022-04-27,All Elite Wrestling,TV-Show,Liacouras Center,"Philadelphia, Pennsylvania, USA",AEW Dark: Elevation #61,341850,,84.0,2,,,False,19761,Max Caster,,,20009,Zack Clayton,,,,,,,male
2022-04-27,All Elite Wrestling,TV-Show,Liacouras Center,"Philadelphia, Pennsylvania, USA",AEW Dark: Elevation #61,341850,,253.0,2,,,False,5741,Tony Nese,,,13278,Cheeseburger,,,,,,,male
2022-04-27,All Elite Wrestling,TV-Show,Liacouras Center,"Philadelphia, Pennsylvania, USA",AEW Dark: Elevation #61,341850,,84.0,2,,,False,17272,Willow Nightingale,,,22372,Gia Scott,,,,,,,female
2022-04-27,All Elite Wrestling,TV-Show,Liacouras Center,"Philadelphia, Pennsylvania, USA",AEW Dynamite #134,337160,AEW TNT Title Ladder,846.0,2,4578,AEW TNT Title,True,293,Scorpio Sky,,,15284,Sammy Guevara,,,,,,,male
2022-04-27,All Elite Wrestling,TV-Show,Liacouras Center,"Philadelphia, Pennsylvania, USA",AEW Dynamite #134,337160,,329.0,2,,,False,16006,Wardlow,,,1062,Lance Archer,,,,,,,male
2022-04-20,All Elite Wrestling,TV-Show,Petersen Events Center,"Pittsburgh, Pennsylvania, USA",AEW Dark: Elevation #60,341282,,297.0,2,,,False,13073,Konosuke Takeshita,,,4767,Brandon Cutler,,,,,,,male
2022-04-20,All Elite Wrestling,TV-Show,Petersen Events Center,"Pittsburgh, Pennsylvania, USA",AEW Dark: Elevation #60,341282,,89.0,2,,,False,6959,John Silver,,,18137,Vince Valor,,,,,,,male
2022-04-20,All Elite Wrestling,TV-Show,Petersen Events Center,"Pittsburgh, Pennsylvania, USA",AEW Rampage #38,336638,,33.0,2,,,False,1062,Lance Archer,,,10297,Serpentico,,,,,,,male
2022-04-20,All Elite Wrestling,TV-Show,Petersen Events Center,"Pittsburgh, Pennsylvania, USA",AEW Rampage #38,336638,,682.0,2,,,False,902,Eddie Kingston,,,20642,Daniel Garcia,,,,,,,male
2022-04-20,All Elite Wrestling,TV-Show,Petersen Events Center,"Pittsburgh, Pennsylvania, USA",AEW Dark: Elevation #60,341282,,379.0,2,,,False,20328,Kris Statlander,,,24024,Julia Hart,,,,,,,female
2022-04-20,All Elite Wrestling,TV-Show,Petersen Events Center,"Pittsburgh, Pennsylvania, USA",AEW Dynamite #133,335555,,260.0,2,,,False,16006,Wardlow,,,21060,The Butcher,,,,,,,male
2022-04-20,All Elite Wrestling,TV-Show,Petersen Events Center,"Pittsburgh, Pennsylvania, USA",AEW Dynamite #133,335555,,488.0,6,,,False,"86,3940,19733","Bryan Danielson,Jon Moxley,Wheeler Yuta",3139,The Blackpool Combat Club,"24354,20610,19517","Brock Anderson,Dante Martin,Lee Moriarty",,,,,,,male
2022-04-20,All Elite Wrestling,TV-Show,Petersen Events Center,"Pittsburgh, Pennsylvania, USA",AEW Dynamite #133,335555,,83.0,2,,,False,24607,Hook,,,8745,Anthony Henry,,,,,,,male
2022-04-20,All Elite Wrestling,TV-Show,Petersen Events Center,"Pittsburgh, Pennsylvania, USA",AEW Dynamite #133,335555,Owen Hart Foundation Women's Tournament Qualifying,376.0,2,,,False,17188,Dr. Britt Baker DMD,,,18270,Danielle Kamela,,,,,,,female
2022-04-20,All Elite Wrestling,TV-Show,Petersen Events Center,"Pittsburgh, Pennsylvania, USA",AEW Dark: Elevation #60,341282,,252.0,2,,,False,1297,Minoru Suzuki,,,7870,QT Marshall,,,,,,,male
2022-04-20,All Elite Wrestling,TV-Show,Petersen Events Center,"Pittsburgh, Pennsylvania, USA",AEW Dynamite #133,335555,Owen Hart Foundation Men's Tournament Qualifying,782.0,2,,,False,4006,Kyle O'Reilly,,,18237,Jungle Boy,,,,,,,male
2022-04-20,All Elite Wrestling,TV-Show,Petersen Events Center,"Pittsburgh, Pennsylvania, USA",AEW Rampage #38,336638,Owen Hart Foundation Men's Tournament Qualifying,674.0,2,,,False,7142,Adam Cole,,,1210,Tomohiro Ishii,,,,,,,male
2022-04-20,All Elite Wrestling,TV-Show,Petersen Events Center,"Pittsburgh, Pennsylvania, USA",AEW Rampage #38,336638,AEW TBS Title,701.0,2,5224,AEW TBS Title,False,23445,Jade Cargill,,,20335,Marina Shafir,,,,,,,female
2022-04-20,All Elite Wrestling,TV-Show,Petersen Events Center,"Pittsburgh, Pennsylvania, USA",AEW Dark: Elevation #60,341282,,285.0,2,,,False,10334,Penta Oscuro,,,19761,Max Caster,,,,,,,male
2022-04-20,All Elite Wrestling,TV-Show,Petersen Events Center,"Pittsburgh, Pennsylvania, USA",AEW Dark: Elevation #60,341282,,395.0,6,,,False,"22619,12698,23406","Anna Jay,Ruby Soho,Skye Blue",,,"4629,17025,5376","Emi Sakura,Nyla Rose,The Bunny",,,,,,,female
2022-04-20,All Elite Wrestling,TV-Show,Petersen Events Center,"Pittsburgh, Pennsylvania, USA",AEW Dark: Elevation #60,341282,,189.0,10,,,False,"20186,6215,2397,5424,20399","Alan Angels,Alex Reynolds,Evil Uno,Stu Grayson,Ten",2663,The Dark Order,"20263,7040,171,20835,-1","Bulk Nasty,Jake Omen,Luther,RC Dupree,Tito Oric",,,,,,,male
2022-04-20,All Elite Wrestling,TV-Show,Petersen Events Center,"Pittsburgh, Pennsylvania, USA",AEW Dark: Elevation #60,341282,,171.0,2,,,False,5741,Tony Nese,,,15307,The Steel City Brawler,,,,,,,male
2022-04-20,All Elite Wrestling,TV-Show,Petersen Events Center,"Pittsburgh, Pennsylvania, USA",AEW Dynamite #133,335555,Coffin,745.0,2,,,False,18849,Darby Allin,,,5596,Andrade El Idolo,,,,,,,male
2022-04-20,All Elite Wrestling,TV-Show,Petersen Events Center,"Pittsburgh, Pennsylvania, USA",AEW Dynamite #133,335555,,1046.0,2,,,False,80,CM Punk,,,917,Dustin Rhodes,,,,,,,male
2022-04-15,All Elite Wrestling,TV-Show,Curtis Culwell Center,"Garland, Texas, USA",AEW Rampage #37,336560,AEW World Title Texas Death,1206.0,2,4331,AEW World Title,False,11161,Adam Page,,,7142,Adam Cole,,,,,,,male
2022-04-15,All Elite Wrestling,TV-Show,Curtis Culwell Center,"Garland, Texas, USA",AEW Dark #140,341163,,155.0,2,,,False,22271,Red Velvet,,,24237,Dulce Tormenta,,,,,,,female
2022-04-15,All Elite Wrestling,TV-Show,Curtis Culwell Center,"Garland, Texas, USA",AEW Dark #139,340687,,130.0,2,,,False,18270,Danielle Kamela,,,22858,Rache Chanel,,,,,,,female
2022-04-15,All Elite Wrestling,TV-Show,Curtis Culwell Center,"Garland, Texas, USA",AEW Dark #140,341163,,435.0,2,,,False,10334,Penta Oscuro,,,7870,QT Marshall,,,,,,,male
2022-04-15,All Elite Wrestling,TV-Show,Curtis Culwell Center,"Garland, Texas, USA",AEW Dark #140,341163,,230.0,2,,,False,19517,Lee Moriarty,,,10297,Serpentico,,,,,,,male
2022-04-15,All Elite Wrestling,TV-Show,Curtis Culwell Center,"Garland, Texas, USA",AEW Dark #140,341163,,760.0,9,,,False,"891,99,20610,19862","Jeff Hardy,Matt Hardy,Dante Martin,Darius Martin","38,2381","The Hardys,Top Flight","8047,18653,15417,4307,19761","Angelico,Isiah Kassidy,Marq Quen,The Blade,Max Caster",2914,AFO,,,,,male
2022-04-15,All Elite Wrestling,TV-Show,Curtis Culwell Center,"Garland, Texas, USA",AEW Dark #140,341163,,307.0,4,,,False,"22619,23406","Anna Jay,Skye Blue",,,"23531,5376","Raychell Rose,The Bunny",,,,,,,female
2022-04-15,All Elite Wrestling,TV-Show,Curtis Culwell Center,"Garland, Texas, USA",AEW Dark #140,341163,,69.0,2,,,False,22620,Abadon,,,-1,Charlette Renegade,,,,,,,female
2022-04-15,All Elite Wrestling,TV-Show,Curtis Culwell Center,"Garland, Texas, USA",AEW Dark #139,340687,,114.0,2,,,False,5741,Tony Nese,,,9250,JD Griffey,,,,,,,male
2022-04-15,All Elite Wrestling,TV-Show,Curtis Culwell Center,"Garland, Texas, USA",AEW Dark #139,340687,,190.0,2,,,False,15978,Toni Storm,,,-1,Gigi Rey,,,,,,,female
2022-04-15,All Elite Wrestling,TV-Show,Curtis Culwell Center,"Garland, Texas, USA",AEW Dark #139,340687,,528.0,4,,,False,"12277,14007","Powerhouse Hobbs,Ricky Starks",2776,Team Taz,"2397,5424","Evil Uno,Stu Grayson",2663,The Dark Order,,,,,male
2022-04-15,All Elite Wrestling,TV-Show,Curtis Culwell Center,"Garland, Texas, USA",AEW Dark #139,340687,,120.0,2,,,False,20335,Marina Shafir,,,23564,Alejandra Lion,,,,,,,female
2022-04-15,All Elite Wrestling,TV-Show,Curtis Culwell Center,"Garland, Texas, USA",AEW Dark #139,340687,,520.0,4,,,False,"13732,12703","Keith Lee,Swerve Strickland",,,"9087,18841","Aaron Solo,Nick Comoroto",2915,The Factory,,,,,male
2022-04-15,All Elite Wrestling,TV-Show,Curtis Culwell Center,"Garland, Texas, USA",AEW Rampage #37,336560,,55.0,2,,,False,21060,The Butcher,,,10412,Barrett Brown,,,,,,,male
2022-04-15,All Elite Wrestling,TV-Show,Curtis Culwell Center,"Garland, Texas, USA",AEW Rampage #37,336560,,546.0,6,,,False,"86,3940,19733","Bryan Danielson,Jon Moxley,Wheeler Yuta",3139,Blackpool Combat Club,"20024,1081,23125","Austin Gunn,Billy Gunn,Colten Gunn",2808,The Gunn Club,,,,,male
2022-04-15,All Elite Wrestling,TV-Show,Curtis Culwell Center,"Garland, Texas, USA",AEW Rampage #37,336560,Owen Hart Foundation Women's Tournament Qualifying,502.0,2,,,False,12698,Ruby Soho,,,-1,Robyn Renegade,,,,,,,female
2022-04-15,All Elite Wrestling,TV-Show,Curtis Culwell Center,"Garland, Texas, USA",AEW Battle Of The Belts II,336590,AEW TNT Title,764.0,2,4578,AEW TNT Title,True,15284,Sammy Guevara,,,293,Scorpio Sky,,,,,,,male
2022-04-15,All Elite Wrestling,TV-Show,Curtis Culwell Center,"Garland, Texas, USA",AEW Battle Of The Belts II,336590,AEW Women's World Title,844.0,2,4370,AEW Women's World Title,False,16209,Thunder Rosa,,,17025,Nyla Rose,,,,,,,female
2022-04-15,All Elite Wrestling,TV-Show,Curtis Culwell Center,"Garland, Texas, USA",AEW Battle Of The Belts II,336590,ROH World Title,574.0,2,121,ROH World Title,False,4890,Jonathan Gresham,,,11852,Dalton Castle,,,,,,,male
2022-04-13,All Elite Wrestling,TV-Show,UNO Lakefront Arena,"New Orleans, Louisiana, USA",AEW Dark: Elevation #59,340501,,200.0,6,,,False,"22619,9462,12698","Anna Jay,Hikaru Shida,Ruby Soho",,,"4629,23531,5376","Emi Sakura,Raychell Rose,The Bunny",,,,,,,female
2022-04-13,All Elite Wrestling,TV-Show,UNO Lakefront Arena,"New Orleans, Louisiana, USA",AEW Dynamite #132,311519,,818.0,2,,,False,80,CM Punk,,,10334,Penta Oscuro,,,,,,,male
2022-04-13,All Elite Wrestling,TV-Show,UNO Lakefront Arena,"New Orleans, Louisiana, USA",AEW Dynamite #132,311519,,706.0,6,,,False,"758,20642,4071","Chris Jericho,Daniel Garcia,Jake Hager",3128,Jericho Appreciation Society,"902,12893,15052","Eddie Kingston,Ortiz,Santana",,,,,,,male
2022-04-13,All Elite Wrestling,TV-Show,UNO Lakefront Arena,"New Orleans, Louisiana, USA",AEW Dynamite #132,311519,,144.0,2,,,False,20335,Marina Shafir,,,23406,Skye Blue,,,,,,,female
2022-04-13,All Elite Wrestling,TV-Show,UNO Lakefront Arena,"New Orleans, Louisiana, USA",AEW Dynamite #132,311519,,247.0,2,,,False,22365,Shawn Dean,,,17012,MJF,,,,,,,male
2022-04-13,All Elite Wrestling,TV-Show,UNO Lakefront Arena,"New Orleans, Louisiana, USA",AEW Dynamite #132,311519,,752.0,4,,,False,"12277,14007","Powerhouse Hobbs,Ricky Starks",2776,Team Taz,"13732,12703","Keith Lee,Swerve Strickland",,,,,,,male
2022-04-13,All Elite Wrestling,TV-Show,UNO Lakefront Arena,"New Orleans, Louisiana, USA",AEW Dark: Elevation #59,340501,,264.0,2,,,False,5596,Andrade El Idolo,,,20186,Alan Angels,,,,,,,male
2022-04-13,All Elite Wrestling,TV-Show,UNO Lakefront Arena,"New Orleans, Louisiana, USA",AEW Dark: Elevation #59,340501,,137.0,8,,,False,"6215,2397,6959,5424","Alex Reynolds,Evil Uno,John Silver,Stu Grayson",2663,The Dark Order,"-1,21088,-1,-1","Allen Russell,Dale Springs,Izaiah Zane,Kameron Russell",,,,,,,male
2022-04-13,All Elite Wrestling,TV-Show,UNO Lakefront Arena,"New Orleans, Louisiana, USA",AEW Dark: Elevation #59,340501,,90.0,2,,,False,20328,Kris Statlander,,,24343,Ashley D'Amboise,,,,,,,female
2022-04-13,All Elite Wrestling,TV-Show,UNO Lakefront Arena,"New Orleans, Louisiana, USA",AEW Dark: Elevation #59,340501,,155.0,2,,,False,5741,Tony Nese,,,19532,J. Spade,,,,,,,male
2022-04-13,All Elite Wrestling,TV-Show,UNO Lakefront Arena,"New Orleans, Louisiana, USA",AEW Dark: Elevation #59,340501,,585.0,8,,,False,"891,99,20610,19862","Jeff Hardy,Matt Hardy,Dante Martin,Darius Martin","38,2381","The Hardys,Top Flight","8047,18653,15417,4307","Angelico,Isiah Kassidy,Marq Quen,The Blade",2914,AFO,,,,,male
2022-04-13,All Elite Wrestling,TV-Show,UNO Lakefront Arena,"New Orleans, Louisiana, USA",AEW Dark: Elevation #59,340501,,445.0,4,,,False,"254,2963","Rocky Romero,Trent Beretta",5813,Roppongi Vice,"9087,18841","Aaron Solo,Nick Comoroto",2915,The Factory,,,,,male
2022-04-13,All Elite Wrestling,TV-Show,UNO Lakefront Arena,"New Orleans, Louisiana, USA",AEW Dynamite #132,311519,ROH World Television Title,697.0,2,1272,ROH World Television Title,True,676,Samoa Joe,,,1297,Minoru Suzuki,,,,,,,male
2022-04-13,All Elite Wrestling,TV-Show,UNO Lakefront Arena,"New Orleans, Louisiana, USA",AEW Dynamite #132,311519,AEW World Tag Team Title,825.0,4,4392,AEW World Tag Team Title,False,"18237,11924","Jungle Boy,Luchasaurus",8746,Jurassic Express,"1768,4006","Bobby Fish,Kyle O'Reilly",4837,reDRagon,,,,,male
2022-04-06,All Elite Wrestling,TV-Show,Agganis Arena,"Boston, Massachusetts, USA",AEW Dark: Elevation #58,339888,,198.0,2,,,False,892,Frankie Kazarian,,,6288,Teddy Goodz,,,,,,,male
2022-04-06,All Elite Wrestling,TV-Show,Agganis Arena,"Boston, Massachusetts, USA",AEW Dynamite #131,336558,Owen Hart Foundation Men's Tournament Qualifying,172.0,2,,,False,676,Samoa Joe,,,19761,Max Caster,,,,,,,male
2022-04-06,All Elite Wrestling,TV-Show,Agganis Arena,"Boston, Massachusetts, USA",AEW Dark: Elevation #58,339888,,352.0,4,,,False,"20610,19862","Dante Martin,Darius Martin",2381,Top Flight,"9087,18841","Aaron Solo,Nick Comoroto",2915,The Factory,,,,,male
2022-04-06,All Elite Wrestling,TV-Show,Agganis Arena,"Boston, Massachusetts, USA",AEW Dark: Elevation #58,339888,,320.0,10,,,False,"20186,6215,6959,5424,20399","Alan Angels,Alex Reynolds,John Silver,Stu Grayson,Ten",2663,The Dark Order,"171,10297,20024,1081,23125","Luther,Serpentico,Austin Gunn,Billy Gunn,Colten Gunn","9591,2808","Chaos Project,The Gunn Club",,,,,male
2022-04-06,All Elite Wrestling,TV-Show,Agganis Arena,"Boston, Massachusetts, USA",AEW Dark: Elevation #58,339888,,201.0,6,,,False,"22619,12698,23406","Anna Jay,Ruby Soho,Skye Blue",,,"4629,2798,5376","Emi Sakura,LuFisto,The Bunny",,,,,,,female
2022-04-06,All Elite Wrestling,TV-Show,Agganis Arena,"Boston, Massachusetts, USA",AEW Dark: Elevation #58,339888,,230.0,2,,,False,10334,Penta Oscuro,,,20848,Jora Johl,,,,,,,male
2022-04-06,All Elite Wrestling,TV-Show,Agganis Arena,"Boston, Massachusetts, USA",AEW Rampage #36,336559,,368.0,2,,,False,12703,Swerve Strickland,,,7870,QT Marshall,,,,,,,male
2022-04-06,All Elite Wrestling,TV-Show,Agganis Arena,"Boston, Massachusetts, USA",AEW Dark: Elevation #58,339888,,163.0,2,,,False,8526,Diamante,,,24343,Ashley D'Amboise,,,,,,,female
2022-04-06,All Elite Wrestling,TV-Show,Agganis Arena,"Boston, Massachusetts, USA",AEW Dynamite #131,336558,ROH World Tag Team Title  / AAA World Tag Team Title,1207.0,4,"122,5","ROH World Tag Team Title,AAA World Tag Team Title",False,"7159,12068","Cash Wheeler,Dax Harwood",5470,FTR,"4739,4740","Matt Jackson,Nick Jackson",1030,The Young Bucks,,,,,male
2022-04-06,All Elite Wrestling,TV-Show,Agganis Arena,"Boston, Massachusetts, USA",AEW Rampage #36,336559,,819.0,2,,,False,86,Bryan Danielson,,,2963,Trent Beretta,,,,,,,male
2022-04-06,All Elite Wrestling,TV-Show,Agganis Arena,"Boston, Massachusetts, USA",AEW Dynamite #131,336558,,230.0,2,,,False,22365,Shawn Dean,,,3190,Shawn Spears,,,,,,,male
2022-04-06,All Elite Wrestling,TV-Show,Agganis Arena,"Boston, Massachusetts, USA",AEW Dynamite #131,336558,,896.0,2,,,False,7142,Adam Cole,,,820,Christian Cage,,,,,,,male
2022-04-06,All Elite Wrestling,TV-Show,Agganis Arena,"Boston, Massachusetts, USA",AEW Dynamite #131,336558,Owen Hart Foundation Women's Tournament Qualifying,465.0,2,,,False,9462,Hikaru Shida,,,24024,Julia Hart,,,,,,,female
2022-04-06,All Elite Wrestling,TV-Show,Agganis Arena,"Boston, Massachusetts, USA",AEW Rampage #36,336559,,760.0,2,,,False,3940,Jon Moxley,,,19733,Wheeler Yuta,,,,,,,male
2022-04-06,All Elite Wrestling,TV-Show,Agganis Arena,"Boston, Massachusetts, USA",AEW Dynamite #131,336558,Tag Team Tables,714.0,4,,,False,"891,99","Jeff Hardy,Matt Hardy",38,The Hardys,"4307,21060","The Blade,The Butcher",8381,The Butcher And The Blade,,,,,male
2022-04-06,All Elite Wrestling,TV-Show,Agganis Arena,"Boston, Massachusetts, USA",AEW Rampage #36,336559,Owen Hart Foundation Women's Tournament Qualifying,316.0,2,,,False,22271,Red Velvet,,,17272,Willow Nightingale,,,,,,,female
2022-03-30,All Elite Wrestling,TV-Show,Colonial Life Arena,"Columbia, South Carolina, USA",AEW Dark: Elevation #57,339596,,480.0,4,,,False,"3828,2963","Chuck Taylor,Trent Beretta",5164,Best Friends,"8745,18677","Anthony Henry,JD Drake",7831,The WorkHorsemen,,,,,male
2022-03-30,All Elite Wrestling,TV-Show,Colonial Life Arena,"Columbia, South Carolina, USA",AEW Rampage #35,335159,Women's Owen Hart Foundation Tournament Qualifying,336.0,2,,,False,18784,Jamie Hayter,,,23406,Skye Blue,,,,,,,female
2022-03-30,All Elite Wrestling,TV-Show,Colonial Life Arena,"Columbia, South Carolina, USA",AEW Dynamite #130,335158,Owen Hart Foundation Women's Tournament Qualifying,521.0,2,,,False,15978,Toni Storm,,,5376,The Bunny,,,,,,,female
2022-03-30,All Elite Wrestling,TV-Show,Colonial Life Arena,"Columbia, South Carolina, USA",AEW Dark: Elevation #57,339596,,135.0,2,,,False,3821,Serena Deeb,,,15267,Dani Mo,,,,,,,female
2022-03-30,All Elite Wrestling,TV-Show,Colonial Life Arena,"Columbia, South Carolina, USA",AEW Dark: Elevation #57,339596,,140.0,2,,,False,22271,Red Velvet,,,24646,Brittany Jade,,,,,,,female
2022-03-30,All Elite Wrestling,TV-Show,Colonial Life Arena,"Columbia, South Carolina, USA",AEW Dark: Elevation #57,339596,,290.0,4,,,False,"22619,12698","Anna Jay,Ruby Soho",,,"24343,8526","Ashley D'Amboise,Diamante",,,,,,,female
2022-03-30,All Elite Wrestling,TV-Show,Colonial Life Arena,"Columbia, South Carolina, USA",AEW Dark: Elevation #57,339596,,220.0,2,,,False,892,Frankie Kazarian,,,-1,Lucky Ali,,,,,,,male
2022-03-30,All Elite Wrestling,TV-Show,Colonial Life Arena,"Columbia, South Carolina, USA",AEW Dark: Elevation #57,339596,,419.0,4,,,False,"24354,22366","Brock Anderson,Lee Johnson",,,"9087,7870","Aaron Solo,QT Marshall",2915,The Factory,,,,,male
2022-03-30,All Elite Wrestling,TV-Show,Colonial Life Arena,"Columbia, South Carolina, USA",AEW Dark: Elevation #57,339596,,95.0,2,,,False,20630,Leyla Hirsch,,,24993,Ella Envy,,,,,,,female
2022-03-30,All Elite Wrestling,TV-Show,Colonial Life Arena,"Columbia, South Carolina, USA",AEW Rampage #35,335159,,648.0,4,,,False,"4739,4740","Matt Jackson,Nick Jackson",1030,The Young Bucks,"20610,19862","Dante Martin,Darius Martin",2381,Top Flight,,,,,male
2022-03-30,All Elite Wrestling,TV-Show,Colonial Life Arena,"Columbia, South Carolina, USA",AEW Rampage #35,335159,,653.0,2,,,False,13732,Keith Lee,,,12277,Powerhouse Hobbs,,,,,,,male
2022-03-30,All Elite Wrestling,TV-Show,Colonial Life Arena,"Columbia, South Carolina, USA",AEW Rampage #35,335159,,435.0,5,,,False,"18672,13088,1700","Brody King,Buddy Matthews,Malakai Black",3120,House Of Black,"2397,5424","Evil Uno,Stu Grayson",2663,The Dark Order,,,,,male
2022-03-30,All Elite Wrestling,TV-Show,Colonial Life Arena,"Columbia, South Carolina, USA",AEW Dynamite #130,335158,,663.0,2,,,False,3940,Jon Moxley,,,61,Jay Lethal,,,,,,,male
2022-03-30,All Elite Wrestling,TV-Show,Colonial Life Arena,"Columbia, South Carolina, USA",AEW Dynamite #130,335158,,687.0,4,,,False,"7159,12068","Cash Wheeler,Dax Harwood",5470,FTR,"20024,23125","Austin Gunn,Colten Gunn",2808,The Gunn Club,,,,,male
2022-03-30,All Elite Wrestling,TV-Show,Colonial Life Arena,"Columbia, South Carolina, USA",AEW Dynamite #130,335158,,429.0,2,,,False,80,CM Punk,,,19761,Max Caster,,,,,,,male
