,date,promotion,draw,winners,winning_teams,losers,losing_teams,drawers,drawing_teams,length,location,show,gender
464,2021-10-06,All Elite Wrestling,False,Ruby Soho,,Emi Sakura,,,,250,"Liacouras Center in Philadelphia, Pennsylvania, USA",AEW Dark: Elevation #32,female
465,2021-10-06,All Elite Wrestling,False,Tay Conti,,Dani Mo,,,,111,"Liacouras Center in Philadelphia, Pennsylvania, USA",AEW Dark: Elevation #32,female
466,2021-10-06,All Elite Wrestling,False,"Isiah Kassidy,Marq Quen,The Blade,The Butcher",The Hardy Family Office,"Brock Anderson,Lee Johnson,Chuck Taylor,Wheeler Yuta",The Nightmare Family,,,392,"Liacouras Center in Philadelphia, Pennsylvania, USA",AEW Dark: Elevation #32,
467,2021-10-06,All Elite Wrestling,False,"Ortiz,Santana",The Inner Circle,"Adrien Soriano,Matthew Omen",,,,72,"Liacouras Center in Philadelphia, Pennsylvania, USA",AEW Dark: Elevation #32,male
468,2021-09-29,All Elite Wrestling,False,"Jeff Parker,Matt Lee,Daniel Garcia",2point0,"Justin Corino,Shayne Stetson,The 1MANTHRILLRIDE",,,,150,"Blue Cross Arena in Rochester, New York, USA",AEW Dark: Elevation #31,male
469,2021-09-29,All Elite Wrestling,False,Abadon,,Davienne,,,,77,"Blue Cross Arena in Rochester, New York, USA",AEW Dark: Elevation #31,female
470,2021-09-29,All Elite Wrestling,False,Emi Sakura,,Skye Blue,,,,242,"Blue Cross Arena in Rochester, New York, USA",AEW Dark: Elevation #31,female
471,2021-09-29,All Elite Wrestling,False,"Cash Wheeler,Dax Harwood",FTR,"Elijah Dean,Zach Nystrom",,,,12,"Blue Cross Arena in Rochester, New York, USA",AEW Dark: Elevation #31,male
472,2021-09-29,All Elite Wrestling,False,Kris Statlander,,B3CCA,,,,92,"Blue Cross Arena in Rochester, New York, USA",AEW Dark: Elevation #31,female
473,2021-09-29,All Elite Wrestling,False,Lance Archer,,Louis Bruno,,,,100,"Blue Cross Arena in Rochester, New York, USA",AEW Dark: Elevation #31,male
474,2021-09-29,All Elite Wrestling,False,Sonny Kiss,,KM,,,,193,"Blue Cross Arena in Rochester, New York, USA",AEW Dark: Elevation #31,male
475,2021-09-29,All Elite Wrestling,False,"Anthony Bowens,Max Caster",The Acclaimed,"Cheech,Colin Delaney",,,,186,"Blue Cross Arena in Rochester, New York, USA",AEW Dark: Elevation #31,male
476,2021-09-29,All Elite Wrestling,False,"Ortiz,Santana",The Inner Circle,"Kodama,Obariyon",,,,98,"Blue Cross Arena in Rochester, New York, USA",AEW Dark: Elevation #31,male
477,2021-09-29,All Elite Wrestling,False,"Shawn Spears,Wardlow",The Pinnacle,"Fuego Del Sol,Marko Stunt",,,,370,"Blue Cross Arena in Rochester, New York, USA",AEW Dark: Elevation #31,male
478,2021-09-22,All Elite Wrestling,False,"Alan Angels,Alex Reynolds,John Silver,Ten",The Dark Order,"Dean Alexander,Eric James,Kevin Tibbs,TJ Crawford",,,,342,"Arthur Ashe Stadium in New York City, New York, USA",AEW Dark: Elevation #30,male
479,2021-09-22,All Elite Wrestling,False,Thunder Rosa,,Kayla Sparks,,,,191,"Arthur Ashe Stadium in New York City, New York, USA",AEW Dark: Elevation #30,female
480,2021-09-22,All Elite Wrestling,False,Paul Wight,,"CPA,RSP,VSK",,,,221,"Arthur Ashe Stadium in New York City, New York, USA",AEW Dark: Elevation #30,male
481,2021-09-15,All Elite Wrestling,False,Dustin Rhodes,,QT Marshall,,,,396,"Prudential Center in Newark, New Jersey, USA",AEW Dark: Elevation #29,male
482,2021-09-15,All Elite Wrestling,False,Hikaru Shida,,Masha Slamovich,,,,218,"Prudential Center in Newark, New Jersey, USA",AEW Dark: Elevation #29,female
483,2021-09-15,All Elite Wrestling,False,Orange Cassidy,,Mike Verna,,,,75,"Prudential Center in Newark, New Jersey, USA",AEW Dark: Elevation #29,male
484,2021-09-15,All Elite Wrestling,False,"Isiah Kassidy,Marq Quen",Private Party,"Jorge Santi,Teddy Goodz",,,,119,"Prudential Center in Newark, New Jersey, USA",AEW Dark: Elevation #29,male
485,2021-09-15,All Elite Wrestling,False,Sonny Kiss,,Joey Janela,,,,305,"Prudential Center in Newark, New Jersey, USA",AEW Dark: Elevation #29,male
486,2021-09-15,All Elite Wrestling,False,"Alan Angels,Ten",The Dark Order,"Colt Cabana,Evil Uno",The Dark Order,,,462,"Prudential Center in Newark, New Jersey, USA",AEW Dark: Elevation #29,male
487,2021-09-15,All Elite Wrestling,False,"Austin Gunn,Billy Gunn,Colten Gunn",The Gunn Club,"Anthony Bennett,Leon St. Giovanni,Ray Jaz",,,,137,"Prudential Center in Newark, New Jersey, USA",AEW Dark: Elevation #29,male
488,2021-09-15,All Elite Wrestling,False,"Ortiz,Santana",The Inner Circle,"Avery Good,JT Dunn",,,,79,"Prudential Center in Newark, New Jersey, USA",AEW Dark: Elevation #29,male
489,2021-09-15,All Elite Wrestling,False,Thunder Rosa,,Kaia McKenna,,,,161,"Prudential Center in Newark, New Jersey, USA",AEW Dark: Elevation #29,female
490,2021-09-11,All Elite Wrestling,False,Big Swole,,Allie Katch,,,,129,"Universal Studios in Orlando, Florida, USA",AEW Dark #109,female
491,2021-09-11,All Elite Wrestling,False,Colt Cabana,,JD Drake,,,,435,"Universal Studios in Orlando, Florida, USA",AEW Dark #109,male
492,2021-09-11,All Elite Wrestling,False,Daniel Garcia,,Alan Angels,,,,619,"Universal Studios in Orlando, Florida, USA",AEW Dark #109,male
493,2021-09-11,All Elite Wrestling,False,Eddie Kingston,,Bear Bronson,,,,472,"Universal Studios in Orlando, Florida, USA",AEW Dark #109,male
494,2021-09-11,All Elite Wrestling,False,"Cash Wheeler,Dax Harwood",FTR,"Anthony Greene,Stallion Rogers",,,,627,"Universal Studios in Orlando, Florida, USA",AEW Dark #109,male
495,2021-09-11,All Elite Wrestling,False,Joey Janela,,Dillon McQueen,,,,164,"Universal Studios in Orlando, Florida, USA",AEW Dark #109,male
496,2021-09-11,All Elite Wrestling,False,Lance Archer,,Marcus Kross,,,,110,"Universal Studios in Orlando, Florida, USA",AEW Dark #109,male
497,2021-09-11,All Elite Wrestling,False,Tay Conti,,Marina Tucker,,,,229,"Universal Studios in Orlando, Florida, USA",AEW Dark #109,female
498,2021-09-11,All Elite Wrestling,False,The Bunny,,Xtina Kay,,,,198,"Universal Studios in Orlando, Florida, USA",AEW Dark #109,female
499,2021-09-11,All Elite Wrestling,False,"Alex Reynolds,John Silver",The Dark Order,"Peter Avalon,Ryan Nemeth",The Wingmen,,,324,"Universal Studios in Orlando, Florida, USA",AEW Dark #109,male
500,2021-09-11,All Elite Wrestling,False,"Aaron Solo,Nick Comoroto,QT Marshall",The Factory,"Cole Karter,Darian Bengston,Sean Maluta",,,,223,"Universal Studios in Orlando, Florida, USA",AEW Dark #109,male
501,2021-09-11,All Elite Wrestling,False,"Ortiz,Santana",The Inner Circle,"Luther,Serpentico",Chaos Project,,,434,"Universal Studios in Orlando, Florida, USA",AEW Dark #109,male
502,2021-09-11,All Elite Wrestling,False,"Brock Anderson,Lee Johnson",The Nightmare Family,"Cameron Stewart,Luke Kurtis",,,,260,"Universal Studios in Orlando, Florida, USA",AEW Dark #109,male
503,2021-09-11,All Elite Wrestling,False,Wardlow,,JDX,,,,168,"Universal Studios in Orlando, Florida, USA",AEW Dark #109,male
504,2021-09-11,All Elite Wrestling,False,Evil Uno,,Anthony Greene,,,,377,"Universal Studios in Orlando, Florida, USA",AEW Dark #112,male
505,2021-09-11,All Elite Wrestling,False,KiLynn King,,Ashley D'Amboise,,,,181,"Universal Studios in Orlando, Florida, USA",AEW Dark #112,female
506,2021-09-11,All Elite Wrestling,False,Shawn Dean,,Andrew Lockhart,,,,131,"Universal Studios in Orlando, Florida, USA",AEW Dark #112,male
507,2021-09-11,All Elite Wrestling,False,Wardlow,,Darian Bengston,,,,121,"Universal Studios in Orlando, Florida, USA",AEW Dark #112,male
508,2021-09-11,All Elite Wrestling,False,"Jeff Parker,Matt Lee",2point0,"Andrew Lockhart,Erik Lockhart",,,,148,"Universal Studios in Orlando, Florida, USA",AEW Dark #108,male
509,2021-09-11,All Elite Wrestling,False,Anna Jay,,Ashley D'Amboise,,,,88,"Universal Studios in Orlando, Florida, USA",AEW Dark #108,female
510,2021-09-11,All Elite Wrestling,False,"Chuck Taylor,Orange Cassidy,Wheeler Yuta",,"Angelico,Jack Evans,Jora Johl",The Hardy Family Office,,,488,"Universal Studios in Orlando, Florida, USA",AEW Dark #108,male
511,2021-09-11,All Elite Wrestling,False,Fuego Del Sol,,Mysterious Movado,,,,194,"Universal Studios in Orlando, Florida, USA",AEW Dark #108,male
512,2021-09-11,All Elite Wrestling,False,Jade Cargill,,Angelica Risk,,,,71,"Universal Studios in Orlando, Florida, USA",AEW Dark #108,female
513,2021-09-11,All Elite Wrestling,False,Leyla Hirsch,,KiLynn King,,,,461,"Universal Studios in Orlando, Florida, USA",AEW Dark #108,female
514,2021-09-11,All Elite Wrestling,False,Shawn Spears,,Khash,,,,214,"Universal Studios in Orlando, Florida, USA",AEW Dark #108,male
515,2021-09-11,All Elite Wrestling,False,"The Blade,The Butcher",The Butcher And The Blade,"Hunter Knott,Rosario Grillo",,,,107,"Universal Studios in Orlando, Florida, USA",AEW Dark #108,
516,2021-09-11,All Elite Wrestling,False,"Bear Boulder,Bear Bronson",Bear Country,"Brick Aldridge,Jameson Ryan",,,,256,"Universal Studios in Orlando, Florida, USA",AEW Dark #110,male
517,2021-09-11,All Elite Wrestling,False,"Adrian Jaoude,Cezar Bononi",,"Jake St. Patrick,Ryzin",,,,189,"Universal Studios in Orlando, Florida, USA",AEW Dark #110,male
518,2021-09-11,All Elite Wrestling,False,"Dante Martin,Matt Sydal",,"Aaron Solo,QT Marshall",The Factory,,,581,"Universal Studios in Orlando, Florida, USA",AEW Dark #110,male
519,2021-09-11,All Elite Wrestling,False,Julia Hart,,Reka Tehaka,,,,194,"Universal Studios in Orlando, Florida, USA",AEW Dark #110,female
520,2021-09-11,All Elite Wrestling,False,Kiera Hogan,,Leila Grey,,,,182,"Universal Studios in Orlando, Florida, USA",AEW Dark #110,female
521,2021-09-11,All Elite Wrestling,False,Lance Archer,,Arjun Singh,,,,22,"Universal Studios in Orlando, Florida, USA",AEW Dark #110,male
522,2021-09-11,All Elite Wrestling,False,"Isiah Kassidy,Marq Quen",Private Party,"Carlie Bravo,JDX",,,,277,"Universal Studios in Orlando, Florida, USA",AEW Dark #110,male
523,2021-09-11,All Elite Wrestling,False,Ricky Starks,,Darius Lockhart,,,,543,"Universal Studios in Orlando, Florida, USA",AEW Dark #110,male
524,2021-09-11,All Elite Wrestling,False,Ten,,Brandon Gore,,,,152,"Universal Studios in Orlando, Florida, USA",AEW Dark #110,male
525,2021-09-11,All Elite Wrestling,False,"Evil Uno,Stu Grayson",The Dark Order,"Adrian Alanis,Liam Gray",,,,195,"Universal Studios in Orlando, Florida, USA",AEW Dark #110,male
526,2021-09-11,All Elite Wrestling,False,Thunder Rosa,,Nikita Knight,,,,232,"Universal Studios in Orlando, Florida, USA",AEW Dark #110,female
527,2021-09-11,All Elite Wrestling,False,Abadon,,Valentina Rossi,,,,114,"Universal Studios in Orlando, Florida, USA",AEW Dark #111,female
528,2021-09-11,All Elite Wrestling,False,Daniel Garcia,,Erik Lockhart,,,,149,"Universal Studios in Orlando, Florida, USA",AEW Dark #111,male
529,2021-09-11,All Elite Wrestling,False,Diamante,,Santana Garrett,,,,279,"Universal Studios in Orlando, Florida, USA",AEW Dark #111,female
530,2021-09-11,All Elite Wrestling,False,Eddie Kingston,,Anthony Henry,,,,458,"Universal Studios in Orlando, Florida, USA",AEW Dark #111,male
531,2021-09-11,All Elite Wrestling,False,Kris Statlander,,Zeda Zhang,,,,180,"Universal Studios in Orlando, Florida, USA",AEW Dark #111,female
532,2021-09-11,All Elite Wrestling,False,Orange Cassidy,,Nick Comoroto,,,,445,"Universal Studios in Orlando, Florida, USA",AEW Dark #111,male
533,2021-09-11,All Elite Wrestling,False,Serpentico,,Marko Stunt,,,,287,"Universal Studios in Orlando, Florida, USA",AEW Dark #111,male
534,2021-09-11,All Elite Wrestling,False,Skye Blue,,Madi Wrenkowski,,,,159,"Universal Studios in Orlando, Florida, USA",AEW Dark #111,female
535,2021-09-11,All Elite Wrestling,False,Sonny Kiss,,Kal Herro,,,,98,"Universal Studios in Orlando, Florida, USA",AEW Dark #111,male
536,2021-09-11,All Elite Wrestling,False,"Anthony Bowens,Max Caster",The Acclaimed,"Michael Martinez,Vary Morales",,,,120,"Universal Studios in Orlando, Florida, USA",AEW Dark #111,male
537,2021-09-11,All Elite Wrestling,False,"Austin Gunn,Billy Gunn,Colten Gunn",The Gunn Club,"Cameron Stewart,Hunter Knott,Rosario Grillo",,,,281,"Universal Studios in Orlando, Florida, USA",AEW Dark #111,male
538,2021-09-11,All Elite Wrestling,False,"Cash Wheeler,Dax Harwood,Shawn Spears,Wardlow",The Pinnacle,"Aaron Frye,Austin Green,Baron Black,Dean Alexander",,,,425,"Universal Studios in Orlando, Florida, USA",AEW Dark #111,male
539,2021-09-11,All Elite Wrestling,False,"Brian Pillman Jr.,Griff Garrison",The Varsity Blonds,"Peter Avalon,Ryan Nemeth",The Wingmen,,,302,"Universal Studios in Orlando, Florida, USA",AEW Dark #111,male
540,2021-09-08,All Elite Wrestling,False,"Anna Jay,Tay Conti",,"Ella Shae,Jaylee",,,,171,"Fifth Third Arena in Cincinnati, Ohio, USA",AEW Dark: Elevation #28,female
541,2021-09-08,All Elite Wrestling,False,Daniel Garcia,,Lee Moriarty,,,,373,"Fifth Third Arena in Cincinnati, Ohio, USA",AEW Dark: Elevation #28,male
542,2021-09-08,All Elite Wrestling,False,Emi Sakura,,Queen Aminata,,,,221,"Fifth Third Arena in Cincinnati, Ohio, USA",AEW Dark: Elevation #28,female
543,2021-09-08,All Elite Wrestling,False,Frankie Kazarian,,Ren Jones,,,,179,"Fifth Third Arena in Cincinnati, Ohio, USA",AEW Dark: Elevation #28,male
544,2021-09-08,All Elite Wrestling,False,Jade Cargill,,Shawna Reed,,,,61,"Fifth Third Arena in Cincinnati, Ohio, USA",AEW Dark: Elevation #28,female
545,2021-09-08,All Elite Wrestling,False,Nyla Rose,,Skye Blue,,,,213,"Fifth Third Arena in Cincinnati, Ohio, USA",AEW Dark: Elevation #28,female
546,2021-09-08,All Elite Wrestling,False,Penelope Ford,,Layna Lennox,,,,135,"Fifth Third Arena in Cincinnati, Ohio, USA",AEW Dark: Elevation #28,female
547,2021-09-08,All Elite Wrestling,False,"The Blade,The Butcher",The Butcher And The Blade,"Truth Magnum,Turbo Floyd",,,,77,"Fifth Third Arena in Cincinnati, Ohio, USA",AEW Dark: Elevation #28,
548,2021-09-03,All Elite Wrestling,False,"Jeff Parker,Matt Lee",2point0,"Hunter Knott,Rosario Grillo",,,,110,"NOW Arena in Hoffman Estates, Illinois, USA",AEW Dark #106,male
549,2021-09-03,All Elite Wrestling,False,"John Silver,Ten",Dark Order,"Ren Jones,Zachariah",,,,137,"NOW Arena in Hoffman Estates, Illinois, USA",AEW Dark #106,male
550,2021-09-03,All Elite Wrestling,False,Frankie Kazarian,,Dean Alexander,,,,151,"NOW Arena in Hoffman Estates, Illinois, USA",AEW Dark #106,male
551,2021-09-03,All Elite Wrestling,False,Hikaru Shida,,Missa Kate,,,,287,"NOW Arena in Hoffman Estates, Illinois, USA",AEW Dark #106,female
552,2021-09-03,All Elite Wrestling,False,Jade Cargill,,Blair Onyx,,,,49,"NOW Arena in Hoffman Estates, Illinois, USA",AEW Dark #106,female
553,2021-09-03,All Elite Wrestling,False,Julia Hart,,Heather Reckless,,,,180,"NOW Arena in Hoffman Estates, Illinois, USA",AEW Dark #106,female
554,2021-09-03,All Elite Wrestling,False,"Jungle Boy,Luchasaurus",Jurassic Express,"Luther,Serpentico",Chaos Project,,,335,"NOW Arena in Hoffman Estates, Illinois, USA",AEW Dark #106,male
555,2021-09-03,All Elite Wrestling,False,Penelope Ford,,Queen Aminata,,,,130,"NOW Arena in Hoffman Estates, Illinois, USA",AEW Dark #106,female
556,2021-09-03,All Elite Wrestling,False,Red Velvet,,Skye Blue,,,,334,"NOW Arena in Hoffman Estates, Illinois, USA",AEW Dark #106,female
557,2021-09-03,All Elite Wrestling,False,"Shawn Spears,Wardlow",The Pinnacle,"Brandon Gore,JDX",,,,213,"NOW Arena in Hoffman Estates, Illinois, USA",AEW Dark #106,male
558,2021-09-03,All Elite Wrestling,False,Wheeler Yuta,,Baron Black,,,,156,"NOW Arena in Hoffman Estates, Illinois, USA",AEW Dark #106,male
559,2021-09-03,All Elite Wrestling,False,"Colt Cabana,Stu Grayson",Dark Order,"RSP,Travis Titan",,,,187,"NOW Arena in Hoffman Estates, Illinois, USA",AEW Dark #107,male
560,2021-09-03,All Elite Wrestling,False,Evil Uno,,Alan Angels,,,,373,"NOW Arena in Hoffman Estates, Illinois, USA",AEW Dark #107,male
561,2021-09-03,All Elite Wrestling,False,Joey Janela,,Lee Moriarty,,,,516,"NOW Arena in Hoffman Estates, Illinois, USA",AEW Dark #107,male
562,2021-09-03,All Elite Wrestling,False,Lance Archer,,Jason Hotch,,,,84,"NOW Arena in Hoffman Estates, Illinois, USA",AEW Dark #107,male
563,2021-09-03,All Elite Wrestling,False,"Anthony Bowens,Max Caster",The Acclaimed,"Robert Anthony,Shawn Dean",,,,62,"NOW Arena in Hoffman Estates, Illinois, USA",AEW Dark #107,male
564,2021-09-03,All Elite Wrestling,False,The Bunny,,Laynie Luck,,,,134,"NOW Arena in Hoffman Estates, Illinois, USA",AEW Dark #107,female
565,2021-09-03,All Elite Wrestling,False,Big Swole,,Diamante,,,,604,"NOW Arena in Hoffman Estates, Illinois, USA",AEW Dark #107,female
566,2021-09-01,All Elite Wrestling,False,Anthony Bowens,,Griff Garrison,,,,372,"NOW Arena in Hoffman Estates, Illinois, USA",AEW Dark: Elevation #27,male
567,2021-09-01,All Elite Wrestling,False,"Bear Boulder,Bear Bronson",Bear Country,"Peter Avalon,Ryan Nemeth",The Wingmen,,,310,"NOW Arena in Hoffman Estates, Illinois, USA",AEW Dark: Elevation #27,male
568,2021-09-01,All Elite Wrestling,False,Dante Martin,,JD Drake,,,,357,"NOW Arena in Hoffman Estates, Illinois, USA",AEW Dark: Elevation #27,male
569,2021-09-01,All Elite Wrestling,False,"Darby Allin,Eddie Kingston,Jon Moxley",,"Luther,Serpentico,RSP",Chaos Project,,,378,"NOW Arena in Hoffman Estates, Illinois, USA",AEW Dark: Elevation #27,male
570,2021-09-01,All Elite Wrestling,False,Emi Sakura,,Missa Kate,,,,190,"NOW Arena in Hoffman Estates, Illinois, USA",AEW Dark: Elevation #27,female
571,2021-09-01,All Elite Wrestling,False,Kiera Hogan,,Blair Onyx,,,,92,"NOW Arena in Hoffman Estates, Illinois, USA",AEW Dark: Elevation #27,female
572,2021-09-01,All Elite Wrestling,False,Lance Archer,,GPA,,,,80,"NOW Arena in Hoffman Estates, Illinois, USA",AEW Dark: Elevation #27,male
573,2021-09-01,All Elite Wrestling,False,Nyla Rose,,Laynie Luck,,,,90,"NOW Arena in Hoffman Estates, Illinois, USA",AEW Dark: Elevation #27,female
574,2021-09-01,All Elite Wrestling,False,Red Velvet,,Queen Aminata,,,,93,"NOW Arena in Hoffman Estates, Illinois, USA",AEW Dark: Elevation #27,female
575,2021-09-01,All Elite Wrestling,False,Riho,,Skye Blue,,,,300,"NOW Arena in Hoffman Estates, Illinois, USA",AEW Dark: Elevation #27,female
576,2021-09-01,All Elite Wrestling,False,"John Silver,Ten",The Dark Order,"Isaiah Moore,Travis Titan",,,,196,"NOW Arena in Hoffman Estates, Illinois, USA",AEW Dark: Elevation #27,male
577,2021-08-25,All Elite Wrestling,False,Brian Cage,,Anthony Bowens,,,,187,"UW-Milwaukee Panther Arena in Milwaukee, Wisconsin, USA",AEW Dark: Elevation #26,male
578,2021-08-25,All Elite Wrestling,False,Daniel Garcia,,Tylor Sullivan,,,,60,"UW-Milwaukee Panther Arena in Milwaukee, Wisconsin, USA",AEW Dark: Elevation #26,male
579,2021-08-25,All Elite Wrestling,False,Dante Martin,,Adam Grace,,,,92,"UW-Milwaukee Panther Arena in Milwaukee, Wisconsin, USA",AEW Dark: Elevation #26,male
580,2021-08-25,All Elite Wrestling,False,"Diamante,Nyla Rose",,"Big Swole,Julia Hart",,,,394,"UW-Milwaukee Panther Arena in Milwaukee, Wisconsin, USA",AEW Dark: Elevation #26,female
581,2021-08-25,All Elite Wrestling,False,Emi Sakura,,Ashley D'Amboise,,,,245,"UW-Milwaukee Panther Arena in Milwaukee, Wisconsin, USA",AEW Dark: Elevation #26,female
582,2021-08-25,All Elite Wrestling,False,"Fuego Del Sol,Sammy Guevara",,"Luther,Serpentico",Chaos Project,,,297,"UW-Milwaukee Panther Arena in Milwaukee, Wisconsin, USA",AEW Dark: Elevation #26,male
583,2021-08-25,All Elite Wrestling,False,Hikaru Shida,,Heather Reckless,,,,170,"UW-Milwaukee Panther Arena in Milwaukee, Wisconsin, USA",AEW Dark: Elevation #26,female
584,2021-08-25,All Elite Wrestling,False,Jora Johl,,Kal Herro,,,,65,"UW-Milwaukee Panther Arena in Milwaukee, Wisconsin, USA",AEW Dark: Elevation #26,male
585,2021-08-25,All Elite Wrestling,False,Thunder Rosa,,Laynie Luck,,,,167,"UW-Milwaukee Panther Arena in Milwaukee, Wisconsin, USA",AEW Dark: Elevation #26,female
586,2021-08-20,All Elite Wrestling,False,"Chuck Taylor,Orange Cassidy,Wheeler Yuta",,"Angelico,Jack Evans,Matt Hardy",The Hardy Family Office,,,419,"United Center in Chicago, Illinois, USA",AEW Dark #104,male
587,2021-08-20,All Elite Wrestling,False,Dante Martin,,Alan Angels,,,,304,"United Center in Chicago, Illinois, USA",AEW Dark #104,male
588,2021-08-20,All Elite Wrestling,False,"John Silver,Ten",Dark Order,"Isaiah Moore,Kal Herro",,,,111,"United Center in Chicago, Illinois, USA",AEW Dark #104,male
589,2021-08-20,All Elite Wrestling,False,Powerhouse Hobbs,,Shawn Dean,,,,37,"United Center in Chicago, Illinois, USA",AEW Dark #104,male
590,2021-08-20,All Elite Wrestling,False,"Penta El Zero Miedo,Rey Fenix",The Lucha Brothers,"Aaron Solo,Nick Comoroto",The Factory,,,363,"United Center in Chicago, Illinois, USA",AEW Dark #104,male
591,2021-08-20,All Elite Wrestling,False,"Brian Pillman Jr.,Griff Garrison",The Varsity Blonds,"Brayden Lee,Ren Jones",,,,157,"United Center in Chicago, Illinois, USA",AEW Dark #104,male
592,2021-08-20,All Elite Wrestling,False,Thunder Rosa,,Heather Reckless,,,,147,"United Center in Chicago, Illinois, USA",AEW Dark #104,female
593,2021-08-20,All Elite Wrestling,False,"Jeff Parker,Matt Lee",2point0,"Jason Hotch,Travis Titan",,,,98,"United Center in Chicago, Illinois, USA",AEW Dark #105,male
594,2021-08-20,All Elite Wrestling,False,Emi Sakura,,Laynie Luck,,,,168,"United Center in Chicago, Illinois, USA",AEW Dark #105,female
595,2021-08-20,All Elite Wrestling,False,Frankie Kazarian,,Serpentico,,,,271,"United Center in Chicago, Illinois, USA",AEW Dark #105,male
596,2021-08-20,All Elite Wrestling,False,Joey Janela,,Robert Anthony,,,,240,"United Center in Chicago, Illinois, USA",AEW Dark #105,male
597,2021-08-20,All Elite Wrestling,False,Kris Statlander,,Selene Grey,,,,76,"United Center in Chicago, Illinois, USA",AEW Dark #105,female
598,2021-08-20,All Elite Wrestling,False,Leyla Hirsch,,Blair Onyx,,,,59,"United Center in Chicago, Illinois, USA",AEW Dark #105,female
599,2021-08-20,All Elite Wrestling,False,"Ethan Page,Scorpio Sky",Men Of The Year,"GPA,Mat Fitchett",,,,179,"United Center in Chicago, Illinois, USA",AEW Dark #105,male
600,2021-08-20,All Elite Wrestling,False,PAC,,Matt Sydal,,,,496,"United Center in Chicago, Illinois, USA",AEW Dark #105,male
601,2021-08-20,All Elite Wrestling,False,QT Marshall,,Evil Uno,,,,363,"United Center in Chicago, Illinois, USA",AEW Dark #105,male
602,2021-08-20,All Elite Wrestling,False,Tay Conti,,Heather Reckless,,,,83,"United Center in Chicago, Illinois, USA",AEW Dark #105,female
603,2021-08-20,All Elite Wrestling,False,The Bunny,,Sierra,,,,93,"United Center in Chicago, Illinois, USA",AEW Dark #105,female
604,2021-08-18,All Elite Wrestling,False,Daniel Garcia,,Matt Sydal,,,,480,"Fertitta Center in Houston, Texas, USA",AEW Dark: Elevation #24,male
605,2021-08-18,All Elite Wrestling,False,Emi Sakura,,Madi Wrenkowski,,,,166,"Fertitta Center in Houston, Texas, USA",AEW Dark: Elevation #24,female
606,2021-08-18,All Elite Wrestling,False,Nyla Rose,,Steff MK,,,,103,"Fertitta Center in Houston, Texas, USA",AEW Dark: Elevation #24,female
607,2021-08-18,All Elite Wrestling,False,"Isiah Kassidy,Marq Quen",Private Party,"Edge Stone,Will Allday",,,,105,"Fertitta Center in Houston, Texas, USA",AEW Dark: Elevation #24,male
608,2021-08-18,All Elite Wrestling,False,"Ortiz,Santana",The Inner Circle,"Warren Johnson,Zack Mason",,,,123,"Fertitta Center in Houston, Texas, USA",AEW Dark: Elevation #24,male
609,2021-08-18,All Elite Wrestling,False,"Chuck Taylor,Orange Cassidy,Wheeler Yuta",,"Angelico,Jack Evans,The Blade",The Hardy Family Office,,,487,"Fertitta Center in Houston, Texas, USA",AEW Dark: Elevation #25,male
610,2021-08-18,All Elite Wrestling,False,Dante Martin,,Anthony Bowens,,,,546,"Fertitta Center in Houston, Texas, USA",AEW Dark: Elevation #25,male
611,2021-08-18,All Elite Wrestling,False,"PAC,Penta El Zero Miedo,Rey Fenix",Death Triangle,"Alan Angels,Colt Cabana,Evil Uno",Dark Order,,,630,"Fertitta Center in Houston, Texas, USA",AEW Dark: Elevation #25,male
612,2021-08-18,All Elite Wrestling,False,Tay Conti,,Promise Braxton,,,,260,"Fertitta Center in Houston, Texas, USA",AEW Dark: Elevation #25,female
613,2021-08-18,All Elite Wrestling,False,"Brian Pillman Jr.,Griff Garrison",The Varsity Blonds,"Warren Johnson,Zack Mason",,,,255,"Fertitta Center in Houston, Texas, USA",AEW Dark: Elevation #25,male
614,2021-08-13,All Elite Wrestling,False,"Jeff Parker,Matt Lee",2.0,"Sam Adams,Syler Andrews",,,,234,"Petersen Events Center in Pittsburgh, Pennsylvania, USA",AEW Dark #103,male
615,2021-08-13,All Elite Wrestling,False,Dante Martin,,Lee Moriarty,,,,288,"Petersen Events Center in Pittsburgh, Pennsylvania, USA",AEW Dark #103,male
616,2021-08-13,All Elite Wrestling,False,"PAC,Penta El Zero Miedo,Rey Fenix",Death Triangle,"Luther,Serpentico,Cole Karter",Chaos Project,,,235,"Petersen Events Center in Pittsburgh, Pennsylvania, USA",AEW Dark #103,male
617,2021-08-13,All Elite Wrestling,False,Frankie Kazarian,,Brandon Cutler,,,,356,"Petersen Events Center in Pittsburgh, Pennsylvania, USA",AEW Dark #103,male
618,2021-08-13,All Elite Wrestling,False,"Jungle Boy,Luchasaurus,Brian Pillman Jr.,Griff Garrison","Jurassic Express,Varsity Blonds","Cezar Bononi,JD Drake,Peter Avalon,Ryan Nemeth",The Wingmen,,,494,"Petersen Events Center in Pittsburgh, Pennsylvania, USA",AEW Dark #103,male
619,2021-08-13,All Elite Wrestling,False,Kris Statlander,,Kiera Hogan,,,,239,"Petersen Events Center in Pittsburgh, Pennsylvania, USA",AEW Dark #103,female
620,2021-08-13,All Elite Wrestling,False,Matt Hardy,,Wheeler Yuta,,,,401,"Petersen Events Center in Pittsburgh, Pennsylvania, USA",AEW Dark #103,male
