,date,promotion,draw,winners,winning_teams,losers,losing_teams,drawers,drawing_teams,length,location,show,gender
0,2022-04-13,All Elite Wrestling,False,CM Punk,,Penta Oscuro,,,,818,"UNO Lakefront Arena in New Orleans, Louisiana, USA",AEW Dynamite #132,male
1,2022-04-13,All Elite Wrestling,False,"Chris Jericho,Daniel Garcia,Jake Hager",Jericho Appreciation Society,"Eddie Kingston,Ortiz,Santana",,,,706,"UNO Lakefront Arena in New Orleans, Louisiana, USA",AEW Dynamite #132,male
2,2022-04-13,All Elite Wrestling,False,Marina Shafir,,Skye Blue,,,,144,"UNO Lakefront Arena in New Orleans, Louisiana, USA",AEW Dynamite #132,female
3,2022-04-13,All Elite Wrestling,False,Shawn Dean,,MJF,,,,247,"UNO Lakefront Arena in New Orleans, Louisiana, USA",AEW Dynamite #132,male
4,2022-04-13,All Elite Wrestling,False,"Powerhouse Hobbs,Ricky Starks",Team Taz,"Keith Lee,Swerve Strickland",,,,752,"UNO Lakefront Arena in New Orleans, Louisiana, USA",AEW Dynamite #132,male
5,2022-04-13,All Elite Wrestling,False,"Jungle Boy,Luchasaurus",Jurassic Express,"Bobby Fish,Kyle O'Reilly",reDRagon,,,825,"UNO Lakefront Arena in New Orleans, Louisiana, USA",AEW Dynamite #132,male
6,2022-04-13,All Elite Wrestling,False,Samoa Joe,,Minoru Suzuki,,,,697,"UNO Lakefront Arena in New Orleans, Louisiana, USA",AEW Dynamite #132,male
7,2022-04-06,All Elite Wrestling,False,Adam Cole,,Christian Cage,,,,896,"Agganis Arena in Boston, Massachusetts, USA",AEW Dynamite #131,male
8,2022-04-06,All Elite Wrestling,False,Shawn Dean,,Shawn Spears,,,,230,"Agganis Arena in Boston, Massachusetts, USA",AEW Dynamite #131,male
9,2022-04-06,All Elite Wrestling,False,Samoa Joe,,Max Caster,,,,172,"Agganis Arena in Boston, Massachusetts, USA",AEW Dynamite #131,male
10,2022-04-06,All Elite Wrestling,False,Hikaru Shida,,Julia Hart,,,,465,"Agganis Arena in Boston, Massachusetts, USA",AEW Dynamite #131,female
11,2022-04-06,All Elite Wrestling,False,"Cash Wheeler,Dax Harwood",FTR,"Matt Jackson,Nick Jackson",The Young Bucks,,,1207,"Agganis Arena in Boston, Massachusetts, USA",AEW Dynamite #131,male
12,2022-04-06,All Elite Wrestling,False,"Jeff Hardy,Matt Hardy",The Hardys,"The Blade,The Butcher",The Butcher And The Blade,,,714,"Agganis Arena in Boston, Massachusetts, USA",AEW Dynamite #131,
13,2022-03-30,All Elite Wrestling,False,Andrade El Idolo,,Darby Allin,,,,632,"Colonial Life Arena in Columbia, South Carolina, USA",AEW Dynamite #130,male
14,2022-03-30,All Elite Wrestling,False,Bryan Danielson,,Wheeler Yuta,,,,610,"Colonial Life Arena in Columbia, South Carolina, USA",AEW Dynamite #130,male
15,2022-03-30,All Elite Wrestling,False,CM Punk,,Max Caster,,,,429,"Colonial Life Arena in Columbia, South Carolina, USA",AEW Dynamite #130,male
16,2022-03-30,All Elite Wrestling,False,"Cash Wheeler,Dax Harwood",FTR,"Austin Gunn,Colten Gunn",The Gunn Club,,,687,"Colonial Life Arena in Columbia, South Carolina, USA",AEW Dynamite #130,male
17,2022-03-30,All Elite Wrestling,False,Jon Moxley,,Jay Lethal,,,,663,"Colonial Life Arena in Columbia, South Carolina, USA",AEW Dynamite #130,male
18,2022-03-30,All Elite Wrestling,False,Toni Storm,,The Bunny,,,,521,"Colonial Life Arena in Columbia, South Carolina, USA",AEW Dynamite #130,female
19,2022-03-23,All Elite Wrestling,False,Adam Cole,,Jay Lethal,,,,604,"H-E-B Center in Cedar Park, Texas, USA",AEW Dynamite #129,male
20,2022-03-23,All Elite Wrestling,False,"Bryan Danielson,Jon Moxley",,"Brian Pillman Jr.,Griff Garrison",The Varsity Blonds,,,364,"H-E-B Center in Cedar Park, Texas, USA",AEW Dynamite #129,male
21,2022-03-23,All Elite Wrestling,False,CM Punk,,Dax Harwood,,,,771,"H-E-B Center in Cedar Park, Texas, USA",AEW Dynamite #129,male
22,2022-03-23,All Elite Wrestling,False,"Chris Jericho,Daniel Garcia",Jericho Appreciation Society,"Alex Reynolds,John Silver",The Dark Order,,,602,"H-E-B Center in Cedar Park, Texas, USA",AEW Dynamite #129,male
23,2022-03-23,All Elite Wrestling,False,Leyla Hirsch,,Red Velvet,,,,390,"H-E-B Center in Cedar Park, Texas, USA",AEW Dynamite #129,female
24,2022-03-23,All Elite Wrestling,False,"Jeff Hardy,Matt Hardy",The Hardys,"Isiah Kassidy,Marq Quen,The Blade,The Butcher",AFO,,,567,"H-E-B Center in Cedar Park, Texas, USA",AEW Dynamite #129,
25,2022-03-16,All Elite Wrestling,False,"Bobby Fish,Kyle O'Reilly",reDRagon,"Jungle Boy,Luchasaurus",Jurassic Express,,,838,"Freeman Coliseum in San Antonio, Texas, USA",AEW Dynamite #128 - St. Patrick's Day Slam,male
26,2022-03-16,All Elite Wrestling,False,"Bryan Danielson,Jon Moxley",,"Chuck Taylor,Wheeler Yuta",,,,705,"Freeman Coliseum in San Antonio, Texas, USA",AEW Dynamite #128 - St. Patrick's Day Slam,male
27,2022-03-16,All Elite Wrestling,False,"Jeff Hardy,Matt Hardy",The Hardys,"Isiah Kassidy,Marq Quen",Private Party,,,742,"Freeman Coliseum in San Antonio, Texas, USA",AEW Dynamite #128 - St. Patrick's Day Slam,male
28,2022-03-16,All Elite Wrestling,False,Scorpio Sky,,Wardlow,,,,560,"Freeman Coliseum in San Antonio, Texas, USA",AEW Dynamite #128 - St. Patrick's Day Slam,male
29,2022-03-16,All Elite Wrestling,False,Thunder Rosa,,Dr. Britt Baker DMD,,,,1053,"Freeman Coliseum in San Antonio, Texas, USA",AEW Dynamite #128 - St. Patrick's Day Slam,female
30,2022-03-09,All Elite Wrestling,False,"Bryan Danielson,Jon Moxley",,"Anthony Henry,JD Drake",The WorkHorsemen,,,240,"Hertz Arena in Fort Myers, Florida, USA",AEW Dynamite #127,male
31,2022-03-09,All Elite Wrestling,False,PAC,,Wheeler Yuta,,,,340,"Hertz Arena in Fort Myers, Florida, USA",AEW Dynamite #127,male
32,2022-03-09,All Elite Wrestling,False,Scorpio Sky,,Sammy Guevara,,,,710,"Hertz Arena in Fort Myers, Florida, USA",AEW Dynamite #127,male
33,2022-03-09,All Elite Wrestling,False,Thunder Rosa,,Leyla Hirsch,,,,531,"Hertz Arena in Fort Myers, Florida, USA",AEW Dynamite #127,female
34,2022-03-09,All Elite Wrestling,False,"Jungle Boy,Luchasaurus",Jurassic Express,"Anthony Bowens,Max Caster",The Acclaimed,,,566,"Hertz Arena in Fort Myers, Florida, USA",AEW Dynamite #127,male
35,2022-03-09,All Elite Wrestling,False,Adam Page,,Dante Martin,,,,447,"Hertz Arena in Fort Myers, Florida, USA",AEW Dynamite #127,male
36,2022-03-02,All Elite Wrestling,False,"Bobby Fish,Kyle O'Reilly",reDRagon,"Alex Reynolds,John Silver",The Dark Order,,,763,"Daily's Place in Jacksonville, Florida, USA",AEW Dynamite #126,male
37,2022-03-02,All Elite Wrestling,False,Bryan Danielson,,Christopher Daniels,,,,677,"Daily's Place in Jacksonville, Florida, USA",AEW Dynamite #126,male
38,2022-03-02,All Elite Wrestling,False,"Mercedes Martinez,Thunder Rosa",,"Dr. Britt Baker DMD,Jamie Hayter",,,,512,"Daily's Place in Jacksonville, Florida, USA",AEW Dynamite #126,female
39,2022-03-02,All Elite Wrestling,False,Wardlow,,Cezar Bononi,,,,50,"Daily's Place in Jacksonville, Florida, USA",AEW Dynamite #126,male
40,2022-03-02,All Elite Wrestling,False,"Matt Jackson,Nick Jackson",The Young Bucks,"Jeff Parker,Matt Lee,Bear Boulder,Bear Bronson,Chuck Taylor,Trent Beretta,Cash Wheeler,Dax Harwood,Anthony Bowens,Max Caster,The Blade,The Butcher,Alan Angels,Ten,Evil Uno,Stu Grayson,Austin Gunn,Colten Gunn,Ortiz,Santana,Brian Pillman Jr.,Griff Garrison,Peter Avalon,Ryan Nemeth,Dante Martin,Darius Martin","2point0,Bear Country,Best Friends,FTR,The Acclaimed,The Butcher And The Blade,The Dark Order,The Dark Order,The Gunn Club,The Inner Circle,The Varsity Blonds,The Wingmen,Top Flight",,,1621,"Daily's Place in Jacksonville, Florida, USA",AEW Dynamite #126,
41,2022-02-23,All Elite Wrestling,False,Bryan Danielson,,Daniel Garcia,,,,622,"Webster Bank Arena in Bridgeport, Connecticut, USA",AEW Dynamite #125,male
42,2022-02-23,All Elite Wrestling,False,"PAC,Penta Oscuro",Death Triangle,"Brody King,Malakai Black",Kings Of The Black Throne,,,451,"Webster Bank Arena in Bridgeport, Connecticut, USA",AEW Dynamite #125,male
43,2022-02-23,All Elite Wrestling,False,Jade Cargill,,The Bunny,,,,410,"Webster Bank Arena in Bridgeport, Connecticut, USA",AEW Dynamite #125,female
44,2022-02-23,All Elite Wrestling,False,"Bobby Fish,Kyle O'Reilly",reDRagon,"Jeff Parker,Matt Lee,Chuck Taylor,Trent Beretta,Cash Wheeler,Dax Harwood,Isiah Kassidy,Marq Quen,The Blade,The Butcher,Alex Reynolds,John Silver,Austin Gunn,Colten Gunn,Matt Jackson,Nick Jackson","2point0,Best Friends,FTR,Private Party,The Butcher And The Blade,The Dark Order,The Gunn Club,The Young Bucks",,,1105,"Webster Bank Arena in Bridgeport, Connecticut, USA",AEW Dynamite #125,
45,2022-02-23,All Elite Wrestling,False,Ricky Starks,,Ten,,,,356,"Webster Bank Arena in Bridgeport, Connecticut, USA",AEW Dynamite #125,male
46,2022-02-16,All Elite Wrestling,False,Bryan Danielson,,Lee Moriarty,,,,734,"Nashville Municipal Auditorium in Nashville, Tennessee, USA",AEW Dynamite #124,male
47,2022-02-16,All Elite Wrestling,False,"Ortiz,Santana",The Inner Circle,"Chris Jericho,Jake Hager",The Inner Circle,,,643,"Nashville Municipal Auditorium in Nashville, Tennessee, USA",AEW Dynamite #124,male
48,2022-02-16,All Elite Wrestling,False,Sammy Guevara,,Darby Allin,,,,891,"Nashville Municipal Auditorium in Nashville, Tennessee, USA",AEW Dynamite #124,male
49,2022-02-16,All Elite Wrestling,False,Wardlow,,Max Caster,,,,318,"Nashville Municipal Auditorium in Nashville, Tennessee, USA",AEW Dynamite #124,male
50,2022-02-16,All Elite Wrestling,False,Thunder Rosa,,Mercedes Martinez,,,,571,"Nashville Municipal Auditorium in Nashville, Tennessee, USA",AEW Dynamite #124,female
51,2022-02-09,All Elite Wrestling,False,"CM Punk,Jon Moxley",,"Cash Wheeler,Dax Harwood",FTR,,,1114,"Jim Whelan Boardwalk Hall in Atlantic City, New Jersey, USA",AEW Dynamite #123,male
52,2022-02-09,All Elite Wrestling,False,Wardlow,,The Blade,,,,375,"Jim Whelan Boardwalk Hall in Atlantic City, New Jersey, USA",AEW Dynamite #123,male
53,2022-02-09,All Elite Wrestling,False,Jade Cargill,,AQA,,,,464,"Jim Whelan Boardwalk Hall in Atlantic City, New Jersey, USA",AEW Dynamite #123,female
54,2022-02-09,All Elite Wrestling,False,Adam Page,,Lance Archer,,,,929,"Jim Whelan Boardwalk Hall in Atlantic City, New Jersey, USA",AEW Dynamite #123,male
55,2022-02-09,All Elite Wrestling,False,Keith Lee,,Isiah Kassidy,,,,269,"Jim Whelan Boardwalk Hall in Atlantic City, New Jersey, USA",AEW Dynamite #123,male
56,2022-02-09,All Elite Wrestling,False,Serena Deeb,,Katie Arquette,,,,62,"Jim Whelan Boardwalk Hall in Atlantic City, New Jersey, USA",AEW Dynamite #123,female
57,2022-02-02,All Elite Wrestling,False,Jon Moxley,,Wheeler Yuta,,,,449,"Wintrust Arena in Chicago, Illinois, USA",AEW Dynamite #122,male
58,2022-02-02,All Elite Wrestling,False,"Brody King,Malakai Black",Kings Of The Black Throne,"PAC,Penta El Zero Miedo",Death Triangle,,,623,"Wintrust Arena in Chicago, Illinois, USA",AEW Dynamite #122,male
59,2022-02-02,All Elite Wrestling,False,MJF,,CM Punk,,,,2289,"Wintrust Arena in Chicago, Illinois, USA",AEW Dynamite #122,male
60,2022-02-02,All Elite Wrestling,False,Nyla Rose,,Ruby Soho,,,,648,"Wintrust Arena in Chicago, Illinois, USA",AEW Dynamite #122,female
61,2022-01-26,All Elite Wrestling,False,Leyla Hirsch,,Red Velvet,,,,488,"Wolstein Center in Cleveland, Ohio, USA",AEW Dynamite #121 - Beach Break,female
62,2022-01-26,All Elite Wrestling,False,"Chris Jericho,Ortiz,Santana",The Inner Circle,"Jeff Parker,Matt Lee,Daniel Garcia",2point0,,,532,"Wolstein Center in Cleveland, Ohio, USA",AEW Dynamite #121 - Beach Break,male
63,2022-01-26,All Elite Wrestling,False,Sammy Guevara,,Cody Rhodes,,,,1379,"Wolstein Center in Cleveland, Ohio, USA",AEW Dynamite #121 - Beach Break,male
64,2022-01-26,All Elite Wrestling,False,Orange Cassidy,,Adam Cole,,,,1016,"Wolstein Center in Cleveland, Ohio, USA",AEW Dynamite #121 - Beach Break,male
65,2022-01-26,All Elite Wrestling,False,Wardlow,,"Elijah Dean,James Alexander",,,,83,"Wolstein Center in Cleveland, Ohio, USA",AEW Dynamite #121 - Beach Break,male
66,2022-01-19,All Elite Wrestling,False,CM Punk,,Shawn Spears,,,,12,"Entertainment & Sports Arena in Washington, District Of Columbia, USA",AEW Dynamite #120,male
67,2022-01-19,All Elite Wrestling,False,"Darby Allin,Sting",,"Anthony Bowens,Max Caster",The Acclaimed,,,562,"Entertainment & Sports Arena in Washington, District Of Columbia, USA",AEW Dynamite #120,male
68,2022-01-19,All Elite Wrestling,False,"Brody King,Malakai Black",Kings Of The Black Throne,"Brian Pillman Jr.,Griff Garrison",The Varsity Blonds,,,113,"Entertainment & Sports Arena in Washington, District Of Columbia, USA",AEW Dynamite #120,male
69,2022-01-19,All Elite Wrestling,False,Lance Archer,,Frankie Kazarian,,,,602,"Entertainment & Sports Arena in Washington, District Of Columbia, USA",AEW Dynamite #120,male
70,2022-01-19,All Elite Wrestling,False,Serena Deeb,,Skye Blue,,,,171,"Entertainment & Sports Arena in Washington, District Of Columbia, USA",AEW Dynamite #120,female
71,2022-01-19,All Elite Wrestling,False,"Adam Cole,Dr. Britt Baker DMD",,"Kris Statlander,Orange Cassidy",,,,865,"Entertainment & Sports Arena in Washington, District Of Columbia, USA",AEW Dynamite #120,intergender
72,2022-01-12,All Elite Wrestling,False,CM Punk,,Wardlow,,,,846,"PNC Arena in Raleigh, North Carolina, USA",AEW Dynamite #119,male
73,2022-01-12,All Elite Wrestling,False,Dante Martin,,Powerhouse Hobbs,,,,607,"PNC Arena in Raleigh, North Carolina, USA",AEW Dynamite #119,male
74,2022-01-12,All Elite Wrestling,False,Penta El Zero Miedo,,Matt Hardy,,,,531,"PNC Arena in Raleigh, North Carolina, USA",AEW Dynamite #119,male
75,2022-01-12,All Elite Wrestling,False,Serena Deeb,,Hikaru Shida,,,,119,"PNC Arena in Raleigh, North Carolina, USA",AEW Dynamite #119,female
76,2022-01-12,All Elite Wrestling,False,"Anthony Bowens,Max Caster",The Acclaimed,"Bear Boulder,Bear Bronson",Bear Country,,,378,"PNC Arena in Raleigh, North Carolina, USA",AEW Dynamite #119,male
77,2022-01-12,All Elite Wrestling,False,Sammy Guevara,,Daniel Garcia,,,,754,"PNC Arena in Raleigh, North Carolina, USA",AEW Dynamite #119,male
78,2022-01-05,All Elite Wrestling,False,Malakai Black,,Brian Pillman Jr.,,,,362,"Prudential Center in Newark, New Jersey, USA",AEW Dynamite #118,male
79,2022-01-05,All Elite Wrestling,False,Shawn Dean,,MJF,,,,47,"Prudential Center in Newark, New Jersey, USA",AEW Dynamite #118,male
80,2022-01-05,All Elite Wrestling,False,Wardlow,,Antonio Zambrano,,,,83,"Prudential Center in Newark, New Jersey, USA",AEW Dynamite #118,male
81,2022-01-05,All Elite Wrestling,False,Jade Cargill,,Ruby Soho,,,,673,"Prudential Center in Newark, New Jersey, USA",AEW Dynamite #118,female
82,2022-01-05,All Elite Wrestling,False,"Jungle Boy,Luchasaurus",Jurassic Express,"Penta El Zero Miedo,Rey Fenix",The Lucha Brothers,,,843,"Prudential Center in Newark, New Jersey, USA",AEW Dynamite #118,male
83,2022-01-05,All Elite Wrestling,False,Adam Page,,Bryan Danielson,,,,1746,"Prudential Center in Newark, New Jersey, USA",AEW Dynamite #118,male
84,2021-12-29,All Elite Wrestling,False,"Jeff Parker,Matt Lee,Daniel Garcia",2point0,"Ortiz,Santana",The Inner Circle,,,542,"Daily's Place in Jacksonville, Florida, USA",AEW Dynamite #117 - New Year's Smash,male
85,2021-12-29,All Elite Wrestling,False,"Bobby Fish,Kyle O'Reilly",reDRagon,"Chuck Taylor,Trent Beretta,Orange Cassidy",Best Friends,,,885,"Daily's Place in Jacksonville, Florida, USA",AEW Dynamite #117 - New Year's Smash,male
86,2021-12-29,All Elite Wrestling,False,"Cash Wheeler,Dax Harwood,Isiah Kassidy,Marq Quen,Matt Hardy","FTR,The Hardy Family Office","Jungle Boy,Luchasaurus,Penta El Zero Miedo,Rey Fenix","Jurassic Express,The Lucha Brothers",,,753,"Daily's Place in Jacksonville, Florida, USA",AEW Dynamite #117 - New Year's Smash,male
87,2021-12-29,All Elite Wrestling,False,Wardlow,,Colin Delaney,,,,84,"Daily's Place in Jacksonville, Florida, USA",AEW Dynamite #117 - New Year's Smash,male
88,2021-12-29,All Elite Wrestling,False,Jade Cargill,,Thunder Rosa,,,,659,"Daily's Place in Jacksonville, Florida, USA",AEW Dynamite #117 - New Year's Smash,female
89,2021-12-22,All Elite Wrestling,False,Adam Cole,,Orange Cassidy,,,,1026,"Greensboro Coliseum in Greensboro, North Carolina, USA",AEW Dynamite #116 - Holiday Bash,male
90,2021-12-22,All Elite Wrestling,False,"CM Punk,Darby Allin,Sting",,"Cash Wheeler,Dax Harwood,MJF",The Pinnacle,,,1497,"Greensboro Coliseum in Greensboro, North Carolina, USA",AEW Dynamite #116 - Holiday Bash,male
91,2021-12-22,All Elite Wrestling,False,Malakai Black,,Griff Garrison,,,,195,"Greensboro Coliseum in Greensboro, North Carolina, USA",AEW Dynamite #116 - Holiday Bash,male
92,2021-12-22,All Elite Wrestling,False,Wardlow,,Shawn Dean,,,,74,"Greensboro Coliseum in Greensboro, North Carolina, USA",AEW Dynamite #116 - Holiday Bash,male
93,2021-12-22,All Elite Wrestling,False,Ruby Soho,,Nyla Rose,,,,638,"Greensboro Coliseum in Greensboro, North Carolina, USA",AEW Dynamite #116 - Holiday Bash,female
94,2021-12-15,All Elite Wrestling,False,Hikaru Shida,,Serena Deeb,,,,744,"Curtis Culwell Center in Garland, Texas, USA",AEW Dynamite #115 - Winter Is Coming,female
95,2021-12-15,All Elite Wrestling,False,Wardlow,,Matt Sydal,,,,85,"Curtis Culwell Center in Garland, Texas, USA",AEW Dynamite #115 - Winter Is Coming,male
96,2021-12-15,All Elite Wrestling,True,,,,,"Adam Page,Bryan Danielson",,3600,"Curtis Culwell Center in Garland, Texas, USA",AEW Dynamite #115 - Winter Is Coming,male
97,2021-12-15,All Elite Wrestling,False,MJF,,Dante Martin,,,,753,"Curtis Culwell Center in Garland, Texas, USA",AEW Dynamite #115 - Winter Is Coming,male
98,2021-12-08,All Elite Wrestling,False,Bryan Danielson,,John Silver,,,,646,"UBS Arena in Elmont, New York, USA",AEW Dynamite #114,male
99,2021-12-08,All Elite Wrestling,False,"Jungle Boy,Luchasaurus,Brian Pillman Jr.,Griff Garrison","Jurassic Express,The Varsity Blonds","Jeff Parker,Matt Lee,Anthony Bowens,Max Caster","2point0,The Acclaimed",,,531,"UBS Arena in Elmont, New York, USA",AEW Dynamite #114,male
100,2021-12-08,All Elite Wrestling,False,Riho,,Jamie Hayter,,,,732,"UBS Arena in Elmont, New York, USA",AEW Dynamite #114,female
101,2021-12-08,All Elite Wrestling,False,"Matt Jackson,Nick Jackson",The Young Bucks,"Chuck Taylor,Rocky Romero",CHAOS,,,941,"UBS Arena in Elmont, New York, USA",AEW Dynamite #114,male
102,2021-12-08,All Elite Wrestling,False,"Dante Martin,MJF",,"Frankie Kazarian,Jay Lethal,Lee Johnson,Lee Moriarty,Lio Rush,Matt Hardy,Matt Sydal,Powerhouse Hobbs,Ricky Starks,Wardlow",,,,506,"UBS Arena in Elmont, New York, USA",AEW Dynamite #114,male
103,2021-12-01,All Elite Wrestling,False,Bryan Danielson,,Alan Angels,,,,369,"Gas South Arena in Duluth, Georgia, USA",AEW Dynamite #113,male
104,2021-12-01,All Elite Wrestling,False,CM Punk,,Lee Moriarty,,,,624,"Gas South Arena in Duluth, Georgia, USA",AEW Dynamite #113,male
105,2021-12-01,All Elite Wrestling,False,"Darby Allin,Sting",,"Billy Gunn,Colten Gunn",The Gunn Club,,,606,"Gas South Arena in Duluth, Georgia, USA",AEW Dynamite #113,male
106,2021-12-01,All Elite Wrestling,False,Wardlow,,AC Adams,,,,90,"Gas South Arena in Duluth, Georgia, USA",AEW Dynamite #113,male
107,2021-12-01,All Elite Wrestling,False,Ruby Soho,,Kris Statlander,,,,628,"Gas South Arena in Duluth, Georgia, USA",AEW Dynamite #113,female
108,2021-12-01,All Elite Wrestling,False,Cody Rhodes,,Andrade El Idolo,,,,1095,"Gas South Arena in Duluth, Georgia, USA",AEW Dynamite #113,male
109,2021-11-24,All Elite Wrestling,False,Bryan Danielson,,Colt Cabana,,,,309,"Wintrust Arena in Chicago, Illinois, USA",AEW Dynamite #112 - Thanksgiving,male
110,2021-11-24,All Elite Wrestling,False,CM Punk,,QT Marshall,,,,668,"Wintrust Arena in Chicago, Illinois, USA",AEW Dynamite #112 - Thanksgiving,male
111,2021-11-24,All Elite Wrestling,False,"Cash Wheeler,Dax Harwood,Andrade El Idolo,Malakai Black",FTR,"PAC,Penta El Zero Miedo,Rey Fenix",Death Triangle,,,973,"Wintrust Arena in Chicago, Illinois, USA",AEW Dynamite #112 - Thanksgiving,male
112,2021-11-24,All Elite Wrestling,False,"Billy Gunn,Colten Gunn",The Gunn Club,"Bear Boulder,Bear Bronson",Bear Country,,,96,"Wintrust Arena in Chicago, Illinois, USA",AEW Dynamite #112 - Thanksgiving,male
113,2021-11-24,All Elite Wrestling,False,Thunder Rosa,,Jamie Hayter,,,,638,"Wintrust Arena in Chicago, Illinois, USA",AEW Dynamite #112 - Thanksgiving,female
114,2021-11-17,All Elite Wrestling,False,Bryan Danielson,,Evil Uno,,,,382,"Chartaway Arena in Norfolk, Virginia, USA",AEW Dynamite #111,male
115,2021-11-17,All Elite Wrestling,False,"Orange Cassidy,Tomohiro Ishii",CHAOS,"The Blade,The Butcher",The Butcher And The Blade,,,679,"Chartaway Arena in Norfolk, Virginia, USA",AEW Dynamite #111,
116,2021-11-17,All Elite Wrestling,False,"Dante Martin,Lio Rush",,"Anthony Bowens,Max Caster",The Acclaimed,,,570,"Chartaway Arena in Norfolk, Virginia, USA",AEW Dynamite #111,male
117,2021-11-17,All Elite Wrestling,False,Nyla Rose,,Hikaru Shida,,,,666,"Chartaway Arena in Norfolk, Virginia, USA",AEW Dynamite #111,female
118,2021-11-17,All Elite Wrestling,False,Sammy Guevara,,Jay Lethal,,,,772,"Chartaway Arena in Norfolk, Virginia, USA",AEW Dynamite #111,male
119,2021-11-10,All Elite Wrestling,False,Bryan Danielson,,Rocky Romero,,,,651,"Indiana Farmers Coliseum in Indianapolis, Indiana, USA",AEW Dynamite #110,male
120,2021-11-10,All Elite Wrestling,False,"Dante Martin,Lio Rush",,"Lee Moriarty,Matt Sydal",,,,627,"Indiana Farmers Coliseum in Indianapolis, Indiana, USA",AEW Dynamite #110,male
121,2021-11-10,All Elite Wrestling,False,Jungle Boy,,Anthony Bowens,,,,607,"Indiana Farmers Coliseum in Indianapolis, Indiana, USA",AEW Dynamite #110,male
122,2021-11-10,All Elite Wrestling,False,PAC,,Dax Harwood,,,,839,"Indiana Farmers Coliseum in Indianapolis, Indiana, USA",AEW Dynamite #110,male
123,2021-11-10,All Elite Wrestling,False,"Anna Jay,Tay Conti,Thunder Rosa",TayJay,"Dr. Britt Baker DMD,Jamie Hayter,Rebel",,,,478,"Indiana Farmers Coliseum in Indianapolis, Indiana, USA",AEW Dynamite #110,female
124,2021-11-10,All Elite Wrestling,False,Wardlow,,Wheeler Yuta,,,,134,"Indiana Farmers Coliseum in Indianapolis, Indiana, USA",AEW Dynamite #110,male
125,2021-11-03,All Elite Wrestling,False,Andrade El Idolo,,Cody Rhodes,,,,633,"Cable Dahmer Arena in Independence, Missouri, USA",AEW Dynamite #109,male
126,2021-11-03,All Elite Wrestling,False,Kenny Omega,,Alan Angels,,,,481,"Cable Dahmer Arena in Independence, Missouri, USA",AEW Dynamite #109,male
127,2021-11-03,All Elite Wrestling,False,"Cash Wheeler,Dax Harwood",FTR,"Aero Star,Samuray del Sol",,,,510,"Cable Dahmer Arena in Independence, Missouri, USA",AEW Dynamite #109,male
128,2021-11-03,All Elite Wrestling,False,Jamie Hayter,,Anna Jay,,,,356,"Cable Dahmer Arena in Independence, Missouri, USA",AEW Dynamite #109,female
129,2021-11-03,All Elite Wrestling,False,Miro,,Orange Cassidy,,,,447,"Cable Dahmer Arena in Independence, Missouri, USA",AEW Dynamite #109,male
130,2021-10-27,All Elite Wrestling,False,CM Punk,,Bobby Fish,,,,778,"Agganis Arena in Boston, Massachusetts, USA",AEW Dynamite #108,male
131,2021-10-27,All Elite Wrestling,False,MJF,,Bryce Donovan,,,,35,"Agganis Arena in Boston, Massachusetts, USA",AEW Dynamite #108,male
132,2021-10-27,All Elite Wrestling,False,"Colt Cabana,Evil Uno,John Silver,Stu Grayson",The Dark Order,"Adam Cole,Kenny Omega,Matt Jackson,Nick Jackson",The Elite,,,782,"Agganis Arena in Boston, Massachusetts, USA",AEW Dynamite #108,male
133,2021-10-27,All Elite Wrestling,False,Hikaru Shida,,Serena Deeb,,,,658,"Agganis Arena in Boston, Massachusetts, USA",AEW Dynamite #108,female
134,2021-10-27,All Elite Wrestling,False,Sammy Guevara,,Ethan Page,,,,658,"Agganis Arena in Boston, Massachusetts, USA",AEW Dynamite #108,male
135,2021-10-27,All Elite Wrestling,False,Jon Moxley,,Ten,,,,124,"Agganis Arena in Boston, Massachusetts, USA",AEW Dynamite #108,male
136,2021-10-23,All Elite Wrestling,False,Bobby Fish,,Anthony Greene,,,,114,"Addition Financial Arena in Orlando, Florida, USA",AEW Dynamite #107 - Saturday Night Dynamite,male
137,2021-10-23,All Elite Wrestling,False,Cody Rhodes,,Malakai Black,,,,703,"Addition Financial Arena in Orlando, Florida, USA",AEW Dynamite #107 - Saturday Night Dynamite,male
138,2021-10-23,All Elite Wrestling,False,Jungle Boy,,Brandon Cutler,,,,62,"Addition Financial Arena in Orlando, Florida, USA",AEW Dynamite #107 - Saturday Night Dynamite,male
139,2021-10-23,All Elite Wrestling,False,Ruby Soho,,Penelope Ford,,,,510,"Addition Financial Arena in Orlando, Florida, USA",AEW Dynamite #107 - Saturday Night Dynamite,female
140,2021-10-23,All Elite Wrestling,False,Bryan Danielson,,Dustin Rhodes,,,,868,"Addition Financial Arena in Orlando, Florida, USA",AEW Dynamite #107 - Saturday Night Dynamite,male
141,2021-10-23,All Elite Wrestling,False,Eddie Kingston,,Lance Archer,,,,451,"Addition Financial Arena in Orlando, Florida, USA",AEW Dynamite #107 - Saturday Night Dynamite,male
142,2021-10-16,All Elite Wrestling,False,Bryan Danielson,,Bobby Fish,,,,748,"James L. Knight Center in Miami, Florida, USA",AEW Dynamite #106 - Saturday Night Dynamite,male
143,2021-10-16,All Elite Wrestling,False,Jon Moxley,,Wheeler Yuta,,,,47,"James L. Knight Center in Miami, Florida, USA",AEW Dynamite #106 - Saturday Night Dynamite,male
