id,date,text,hashtags,name_mentions,handle_mentions,source,likes,retweets
1522056636269006850,2022-05-05 03:32:35+00:00,"Should Ezekiel be the third Street Profit?

@MontezFordWWE @AngeloDawkins #WWERaw https://t.co/Fpo3HASeut",WWERaw,"𝕂𝕚𝕟𝕘 𝕋𝕖𝕫,Angelo Dawkins","MontezFordWWE,AngeloDawkins",Grabyo,447,76
1522049427325730817,2022-05-05 03:03:56+00:00,"We got a #WMBacklash preview with a massive brawl between #TheBloodline &amp; @DMcIntyreWWE, @RandyOrton &amp;… https://t.co/xNtvhqq2wn","WMBacklash,TheBloodline","Drew McIntyre,Randy Orton","DMcIntyreWWE,RandyOrton",Grabyo,695,128
1522048499814211585,2022-05-05 03:00:15+00:00,.@MadcapMoss' plan worked to perfection on #SmackDown https://t.co/O7vwymYHZ7,SmackDown,Madcap Moss,MadcapMoss,Sprinklr Publishing,597,79
1522018237457870856,2022-05-05 01:00:00+00:00,"That will ruin anyone's spring break. 😬😬😬 

#WWENXT @WWE_MandyRose @therealestwendy https://t.co/TvxQcnwyCz",WWENXT,"Mandy,Wendy Choo","WWE_MandyRose,therealestwendy",Twitter Media Studio,3134,231
1522010263200927749,2022-05-05 00:28:18+00:00,#CharlesBarkley acknowledges @WWERomanReigns https://t.co/2Hzcw9iRYc,CharlesBarkley,Roman Reigns,WWERomanReigns,Twitter for iPhone,3049,409
1521988440019120129,2022-05-04 23:01:35+00:00,"See who stood tall at #NXTSpringBreakin! 

#WWENXT #WWETop10 https://t.co/0NcbIykMtk","NXTSpringBreakin,WWENXT,WWETop10",,,Sprinklr Publishing,407,71
1521972945521831936,2022-05-04 22:00:01+00:00,.@BeckyLynchWWE became the first-ever #SmackDown Women's Champion at Backlash in 2016! https://t.co/dSz5PcOqT3,SmackDown,The Man,BeckyLynchWWE,Twitter Media Studio,2170,293
1521957850276413440,2022-05-04 21:00:02+00:00,"2017 ➡️ 2022

@FinnBalor @AJStylesOrg https://t.co/pKvffxxDtI",,"Finn Bálor,AJ Styles","FinnBalor,AJStylesOrg",Sprinklr Publishing,12827,988
1521942754703650819,2022-05-04 20:00:03+00:00,"💥 #BatistaWeek 💥

@DaveBautista https://t.co/w2PvRm7GmL",BatistaWeek,Vaxxed AF! #TeamPfizer Poor Kid Chasing Dreams.,DaveBautista,Sprinklr Publishing,3604,342
1521927644282900480,2022-05-04 19:00:01+00:00,"If there's one thing @steveaustinBSR can appreciate, it's a good home bar. 🍻

An all-new #BrokenSkullSessions with… https://t.co/V82nVxHRIS",BrokenSkullSessions,Steve Austin,steveaustinBSR,Twitter Media Studio,858,151
1521912663374245888,2022-05-04 18:00:29+00:00,"This May, @WWECommunity is partnering with the @AdCouncil for Mental Health Awareness Month to support… https://t.co/aawDppbKxR",,"WWE Community,Ad Council","WWECommunity,AdCouncil",Sprinklr Publishing,608,141
1521897527137775618,2022-05-04 17:00:20+00:00,"#RKBro OUTTA NOWHERE!

@RandyOrton @SuperKingofBros https://t.co/fJWmlfapBc",RKBro,"Randy Orton,matthew riddle","RandyOrton,SuperKingofBros",Sprinklr Publishing,5356,664
1521882443183276034,2022-05-04 16:00:24+00:00,"No one makes a splash quite like the @WWEUsos! 

#AAPIHeritageMonth https://t.co/Kwr6EzrAnW",AAPIHeritageMonth,The Usos,WWEUsos,Sprinklr Publishing,1393,218
1521870068237357057,2022-05-04 15:11:13+00:00,".@MadcapMoss knows it's going to be tough, but he is ready for Happy @BaronCorbinWWE at #WMBacklash. 

🎥:… https://t.co/jIIThWKHqr",WMBacklash,"Madcap Moss,mayor of jackpot city","MadcapMoss,BaronCorbinWWE",Grabyo,365,64
1521866203349852160,2022-05-04 14:55:52+00:00,"""He's the kind of guy who puts earphones in and listens to his own voice.""

Sounds like @MadcapMoss did not enjoy h… https://t.co/Wt851TSvmx",,Madcap Moss,MadcapMoss,Grabyo,383,68
1521862458658410497,2022-05-04 14:40:59+00:00,"Hey @FightOwensFight, what do you have to say about these? #WWETheBump https://t.co/VHOHdKl84c",WWETheBump,Kevin,FightOwensFight,Twitter Web App,6659,377
1521861235234545667,2022-05-04 14:36:07+00:00,"""You walk with Elias, so Zeke can run.""

Ezekiel thanks his older brother for paving the way and allowing him to li… https://t.co/iXn94BbGop",,,,Grabyo,992,124
